Terminal AS/ID	Terminal AS/label	Terminal AS/user_label	Terminal CT/ID	Terminal CT/label	Terminal CT/user_label	Markers	References	Table
UBERON:0001961	mucosa-associated lymphoid tissue	subcutaneous skin-associated lymphoid tissue	CL:0000235	macrophage	macrophage	HGNC:1673, HGNC:1673, HGNC:1678, HGNC:1678	NoDOI	Large_intestine
UBERON:0001961	mucosa-associated lymphoid tissue	subcutaneous skin-associated lymphoid tissue	CL:0000236	B cell	B cell	HGNC:4502, HGNC:4502, HGNC:6149, HGNC:6149	NoDOI	Large_intestine
UBERON:0001961	mucosa-associated lymphoid tissue	dermal skin-associated lymphoid tissue	CL:0000236	B cell	B cell	HGNC:1633, HGNC:1633, HGNC:1698, HGNC:1698	NoDOI	Large_intestine
UBERON:0001961	mucosa-associated lymphoid tissue	dermal skin-associated lymphoid tissue	CL:0000545	T-helper 1 cell	T helper	HGNC:1673, HGNC:1673, HGNC:1678, HGNC:1678	NoDOI	multi_loc
UBERON:0001961	mucosa-associated lymphoid tissue	subcutaneous skin-associated lymphoid tissue	CL:0000545	T-helper 1 cell	T helper	HGNC:1673, HGNC:1673, HGNC:1706, HGNC:1706	NoDOI	Large_intestine
UBERON:0001961	mucosa-associated lymphoid tissue	subcutaneous skin-associated lymphoid tissue	CL:0000815	regulatory T cell	T reg	HGNC:1633, HGNC:1633, HGNC:1698, HGNC:1698	NoDOI	Large_intestine
UBERON:0001961	mucosa-associated lymphoid tissue	dermal skin-associated lymphoid tissue	CL:0000815	regulatory T cell	T reg	HGNC:1673, HGNC:1673, HGNC:1678, HGNC:1678, HGNC:6106, HGNC:6106	NoDOI	Large_intestine
UBERON:0001961	mucosa-associated lymphoid tissue	dermal skin-associated lymphoid tissue	CL:0000910	cytotoxic T cell	T killer	HGNC:1673, HGNC:1673, HGNC:1706, HGNC:1706	NoDOI	multi_loc
UBERON:0001961	mucosa-associated lymphoid tissue	subcutaneous skin-associated lymphoid tissue	CL:0000910	cytotoxic T cell	T killer	HGNC:1673, HGNC:1673, HGNC:1678, HGNC:1678, HGNC:6106, HGNC:6106	NoDOI	multi_loc
UBERON:0001962	gut-associated lymphoid tissue	gut associated lymphoid tissue (GALT)/Isolated lymphoid follicles (ILF)	CL:0009018	macrophage	CD8+ T cell	HGNC:1639, HGNC:1639, HGNC:1673, HGNC:1673, HGNC:1676, HGNC:1676, HGNC:1685, HGNC:1685, HGNC:1695, HGNC:1695, HGNC:1706, HGNC:1706	DOI:10.1016/j.immuni.2020.02.001|PMID:32160523PMCID:PMC7155934	Large_intestine
UBERON:0001962	gut-associated lymphoid tissue	gut associated lymphoid tissue (GALT)/Isolated lymphoid follicles (ILF)	CL:0009018	lymphocyte of large intestine lamina propria	NK cell	HGNC:1695, HGNC:18788, HGNC:18788, HGNC:6152, HGNC:6152, HGNC:7656, HGNC:7656, HGNC:921	DOI:10.1016/j.immuni.2020.02.001|PMID:32160523PMCID:PMC7155934	multi_loc
UBERON:0001962	gut-associated lymphoid tissue	gut associated lymphoid tissue (GALT)/Isolated lymphoid follicles (ILF)	CL:0009018	lymphocyte of large intestine lamina propria	regulatory CD4+ T cell	HGNC:1678, HGNC:1678, HGNC:6008, HGNC:6008, HGNC:6106, HGNC:6106	DOI:10.1016/j.immuni.2020.02.001|PMID:32160523PMCID:PMC7155934	multi_loc
UBERON:0001962	gut-associated lymphoid tissue	gut associated lymphoid tissue (GALT)/Isolated lymphoid follicles (ILF)	CL:0009018	lymphocyte of large intestine lamina propria	B cell	HGNC:1633, HGNC:1633, HGNC:1698, HGNC:1698, HGNC:2336, HGNC:2336, HGNC:7315, HGNC:7315	DOI:10.1016/j.immuni.2020.02.001|PMID:32160523PMCID:PMC7155934	Large_intestine
UBERON:0001962	gut-associated lymphoid tissue	gut associated lymphoid tissue (GALT)/Isolated lymphoid follicles (ILF)	CL:0009018	lymphocyte of large intestine lamina propria	CD4+ T cell	HGNC:1639, HGNC:1639, HGNC:1673, HGNC:1673, HGNC:1676, HGNC:1676, HGNC:1678, HGNC:1678, HGNC:1685, HGNC:1685, HGNC:1695, HGNC:1695	DOI:10.1016/j.immuni.2020.02.001|PMID:32160523PMCID:PMC7155934	multi_loc
UBERON:0001962	gut-associated lymphoid tissue	gut associated lymphoid tissue (GALT)/lamina propria	CL:0009018	lymphocyte of large intestine lamina propria	innate lymphoid cell	HGNC:6024, HGNC:6024, HGNC:6342, HGNC:6342, HGNC:6373, HGNC:6373	DOI:10.1016/j.immuni.2020.02.001|PMID:32160523PMCID:PMC7155934	multi_loc
UBERON:0001962	gut-associated lymphoid tissue	gut associated lymphoid tissue (GALT)/Isolated lymphoid follicles (ILF)	CL:0009018	lymphocyte of large intestine lamina propria	CD4+ T cell	HGNC:1639, HGNC:1639, HGNC:1676, HGNC:1676, HGNC:1678, HGNC:1678, HGNC:1685, HGNC:1685, HGNC:1695, HGNC:1695	DOI:10.1007/978-1-4939-0897-4_3|PMID:24997029	multi_loc
UBERON:0001962	gut-associated lymphoid tissue	gut associated lymphoid tissue (GALT)/lamina propria	CL:0009018	lymphocyte of large intestine lamina propria	NK cell	HGNC:18788, HGNC:18788, HGNC:6152, HGNC:6152, HGNC:7656, HGNC:7656, HGNC:921, HGNC:921	DOI:10.1016/j.immuni.2020.02.001|PMID:32160523PMCID:PMC7155934	multi_loc
UBERON:0002037	cerebellum	cerebellum	CL:4023057	cerebellar inhibitory GABAergic interneuron	cerebellar inhibitory	HGNC:28751	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0002037	cerebellum	cerebellum	CL:4023057	cerebellar inhibitory GABAergic interneuron	cerebellar inhibitory	HGNC:16941	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0002037	cerebellum	cerebellum	CL:4023057	cerebellar inhibitory GABAergic interneuron	cerebellar inhibitory	HGNC:16941, HGNC:33609, HGNC:9674	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0002371	Bone marrow	Bone marrow	CL:0000764	erythroid lineage cell	early erythroid	HGNC:11529, HGNC:11763, HGNC:1663, HGNC:1663, HGNC:31397, HGNC:3349, HGNC:4170, HGNC:4702, HGNC:607, HGNC:6251, HGNC:6342, HGNC:6345, HGNC:7553, HGNC:9666	DOI:10.1371/journal.pone.0162209	multi_loc
UBERON:0002371	Bone marrow	Bone marrow	CL:0000764	erythroid lineage cell	mid erythroid	HGNC:10006, HGNC:10008, HGNC:11272, HGNC:11763, HGNC:1663, HGNC:1663, HGNC:21256, HGNC:3349, HGNC:4702, HGNC:6342, HGNC:6345, HGNC:9666		multi_loc
UBERON:0002371	Bone marrow	Bone marrow	CL:0000764	erythroid lineage cell	late erythroid	HGNC:1093, HGNC:11763, HGNC:1663, HGNC:19911, HGNC:24040, HGNC:3349, HGNC:397, HGNC:4702, HGNC:4824, HGNC:4827, HGNC:4831, HGNC:6342, HGNC:9666		multi_loc
UBERON:0002371	Bone marrow	Bone marrow	CL:0000897	CD4-positive, alpha-beta memory T cell	CD4 T cell memory	HGNC:12029, HGNC:1608, HGNC:1673, HGNC:1674, HGNC:1678, HGNC:1706, HGNC:2360, HGNC:26974, HGNC:4054, HGNC:537, HGNC:6563, HGNC:9666		Bone-Marrow
UBERON:0002371	Bone marrow	Bone marrow	CL:0000897	CD4-positive, alpha-beta memory T cell	CD4 T cell memory	HGNC:11362, HGNC:11892, HGNC:12029, HGNC:12729, HGNC:1608, HGNC:1673, HGNC:1674, HGNC:1678, HGNC:1706, HGNC:19129, HGNC:19383, HGNC:6001, HGNC:6015, HGNC:6817, HGNC:7849, HGNC:8109, HGNC:9666, HGNC:9721		Bone-Marrow
UBERON:0002371	Bone marrow	Bone marrow	CL:0000990	conventional dendritic cell	dendritic cell type 2	HGNC:11784, HGNC:1628, HGNC:1633, HGNC:1636, HGNC:1636, HGNC:1674, HGNC:16916, HGNC:3609, HGNC:3618, HGNC:3619, HGNC:4940, HGNC:4943, HGNC:6012, HGNC:6152, HGNC:7656	DOI:10.1016/j.immuni.2017.04.019	multi_loc
UBERON:0002371	Bone marrow	Bone marrow	CL:0000990	conventional dendritic cell	dendritic cell type 1	HGNC:11784, HGNC:1625, HGNC:1628, HGNC:1633, HGNC:1636, HGNC:1674, HGNC:26705, HGNC:3619, HGNC:5951, HGNC:6012, HGNC:6152, HGNC:7656	DOI:10.3109/10428194.2013.781167	Bone-Marrow
UBERON:0002444	lens Fiber	lens Fiber	CL:0011004	lens fiber cell	lens fiber cell	HGNC:12692	DOI:10.1167/iovs.15-18117	Eye
UBERON:0002444	lens fiber	lens Fibers	CL:0011004	lens fiber cell	lens fiber cell	HGNC:7103		multi_loc
UBERON:0002600	limbic lobe	limbic lobe	CL:0000679	glutamatergic neuron	glutamatergic neuron	HGNC:13600, HGNC:14454, HGNC:20391, HGNC:37219	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0002600	limbic lobe	limbic lobe	CL:0000679	glutamatergic neuron	glutamatergic neuron	HGNC:16953, HGNC:22128, HGNC:31401	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0002600	limbic lobe	limbic lobe	CL:4023060	hippocampal CA1-3 neuron	hippocampal CA1-3 neuron	HGNC:27823, HGNC:8038	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0002600	limbic lobe	limbic lobe	CL:4023060	hippocampal CA1-3 neuron	hippocampal CA1-3 neuron	HGNC:20821, HGNC:2210	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0002600	limbic lobe	limbic lobe	CL:4023060	hippocampal CA1-3 neuron	hippocampal CA1-3 neuron	HGNC:27823	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0002600	limbic lobe	limbic lobe	CL:4023060	hippocampal CA1-3 neuron	hippocampal CA1-3 neuron	HGNC:14454, HGNC:6140	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0002600	limbic lobe	limbic lobe	CL:4023060	hippocampal CA1-3 neuron	hippocampal CA1-3 neuron	HGNC:6140	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0002600	limbic lobe	limbic lobe	CL:4023060	hippocampal CA1-3 neuron	hippocampal CA1-3 neuron	HGNC:20821, HGNC:29426, HGNC:50507, HGNC:52895	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0002600	limbic lobe	limbic lobe	CL:4023060	hippocampal CA1-3 neuron	hippocampal CA1-3 neuron	HGNC:8038	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0002600	limbic lobe	limbic lobe	CL:4023060	hippocampal CA1-3 neuron	hippocampal CA1-3 neuron	HGNC:20303, HGNC:2210	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0002600	limbic lobe	limbic lobe	CL:4023060	hippocampal CA1-3 neuron	hippocampal CA1-3 neuron	HGNC:14638, HGNC:49076	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0002600	limbic lobe	limbic lobe	CL:4023060	hippocampal CA1-3 neuron	hippocampal CA1-3 neuron	HGNC:50507	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0002600	limbic lobe	limbic lobe	CL:4023060	hippocampal CA1-3 neuron	hippocampal CA1-3 neuron	HGNC:21184, HGNC:2210, HGNC:50507	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0002600	limbic lobe	limbic lobe	CL:4023060	hippocampal CA1-3 neuron	hippocampal CA1-3 neuron	HGNC:11963	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0002600	limbic lobe	limbic lobe	CL:4023061	hippocampal CA4 neuron	hippocampal CA4 neuron	HGNC:18695, HGNC:8038	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0002600	limbic lobe	limbic lobe	CL:4023061	hippocampal CA4 neuron	hippocampal CA4 neuron	HGNC:13542, HGNC:1514, HGNC:6140	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0002600	limbic lobe	limbic lobe	CL:4023061	hippocampal CA4 neuron	hippocampal CA4 neuron	HGNC:10327, HGNC:24961	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0002600	limbic lobe	limbic lobe	CL:4023061	hippocampal CA4 neuron	hippocampal CA4 neuron	HGNC:14866, HGNC:2210, HGNC:27405, HGNC:6140	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0002600	limbic lobe	limbic lobe	CL:4023061	hippocampal CA4 neuron	hippocampal CA4 neuron	HGNC:25396, HGNC:4893	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0002600	limbic lobe	limbic lobe	CL:4023061	hippocampal CA4 neuron	hippocampal CA4 neuron	HGNC:53062	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0002600	limbic lobe	limbic lobe	CL:4023061	hippocampal CA4 neuron	hippocampal CA4 neuron	HGNC:53062, HGNC:6140	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0002600	limbic lobe	limbic lobe	CL:4023061	hippocampal CA4 neuron	hippocampal CA4 neuron	HGNC:14866, HGNC:16941, HGNC:25588, HGNC:45056	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0002600	limbic lobe	limbic lobe	CL:4023062	dentate gyrus neuron	hippocampal dentate gyrus neuron	HGNC:18695, HGNC:53147	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0002600	limbic lobe	limbic lobe	CL:4023062	dentate gyrus neuron	hippocampal dentate gyrus neuron	HGNC:16953	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0002600	limbic lobe	limbic lobe	CL:4023062	dentate gyrus neuron	hippocampal dentate gyrus neuron	HGNC:12405, HGNC:277	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0002600	limbic lobe	limbic lobe	CL:4023062	dentate gyrus neuron	hippocampal dentate gyrus neuron	HGNC:25588	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0002600	limbic lobe	limbic lobe	CL:4023062	dentate gyrus neuron	hippocampal dentate gyrus neuron	HGNC:1955, HGNC:32411	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0002600	limbic lobe	limbic lobe	CL:4023062	dentate gyrus neuron	hippocampal dentate gyrus neuron	HGNC:12405, HGNC:43436, HGNC:49076	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0002743	basal forebrain	basal forebrain	CL:1001474	medium spiny neuron	medium spiny neuron	HGNC:26299, HGNC:3020, HGNC:52997	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0002743	basal forebrain	basal forebrain	CL:1001474	medium spiny neuron	medium spiny neuron	HGNC:52997, HGNC:54353	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0002743	basal forebrain	basal forebrain	CL:1001474	medium spiny neuron	medium spiny neuron	HGNC:8831	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0002743	basal forebrain	basal forebrain	CL:1001474	medium spiny neuron	eccentric medium spiny neuron	HGNC:11517, HGNC:4243, HGNC:8831	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0002743	basal forebrain	basal forebrain	CL:1001474	medium spiny neuron	medium spiny neuron	HGNC:3023, HGNC:50645, HGNC:7154	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0002743	basal forebrain	basal forebrain	CL:4023073	choroid plexus cell	choroid plexus cell	HGNC:356, HGNC:9211	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0002743	basal forebrain	basal forebrain	CL:4023073	choroid plexus cell	choroid plexus cell	HGNC:5196	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0002743	basal forebrain	basal forebrain	CL:4023073	choroid plexus cell	choroid plexus cell	HGNC:18083, HGNC:34, HGNC:9211	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0004203	cortical collecting duct	Collecting Duct (Cortex)	CL:1000714	kidney cortex collecting duct principal cell	Cortical Collecting Duct Principal Cell	HGNC:10602, HGNC:4028, HGNC:4172, HGNC:634, HGNC:634, HGNC:636	DOI:10.1038/s41467-019-10861-2|DOI:10.1016/j.devcel.2019.10.005|DOI:10.1172/jci.insight.133267|PMID:31249312|PMCID:PMC6597610|PMID:31689386	Kidney
UBERON:0004203	cortical collecting duct	Collecting Duct (Cortex)	CL:1000714	kidney cortex collecting duct principal cell	Cortical Collecting Duct Principal Cell	HGNC:634, HGNC:634, HGNC:636		Kidney
UBERON:0004203	cortical collecting duct	Collecting Duct (Cortex)	CL:1000715	kidney cortex collecting duct intercalated cell	Cortical Collecting Duct Intercalated Cell Type A	HGNC:11027, HGNC:14467, HGNC:6342, HGNC:639	DOI:10.1038/s41467-019-10861-2|DOI:10.1016/j.devcel.2019.10.005|DOI:10.1038/s41467-019-10861-2|DOI:10.1172/jci.insight.133267|PMID:31249312|PMCID:PMC6597610|PMID:31689386	Kidney
UBERON:0004203	cortical collecting duct	Collecting Duct	CL:1000715	kidney cortex collecting duct intercalated cell	Cortical Collecting Duct Intercalated Cell Type B	HGNC:11035, HGNC:8818	DOI:10.1038/s41467-019-10861-2|DOI:10.1016/j.devcel.2019.10.005|DOI:10.1038/s41467-019-10861-2|DOI:10.1172/jci.insight.133267|DOI:10.1126/science.aat1699|PMID:31249312|PMCID:PMC6597610|PMID:31689386	Kidney
UBERON:0004645	urinary bladder urothelium	urinary bladder urothelium	CL:1001428	bladder urothelial cell	urothelium	HGNC:12578, HGNC:12580, HGNC:40603		multi_loc
UBERON:0004645	urinary bladder urothelium	urinary bladder urothelium	CL:1001428	bladder urothelial cell	urothelium	HGNC:15979, HGNC:384, HGNC:6415		multi_loc
UBERON:0004645	urinary bladder urothelium	urinary bladder urothelium	CL:1001428	bladder urothelial cell	urothelium	HGNC:10492, HGNC:2891, HGNC:6442		multi_loc
UBERON:0004849	respiratory system venous endothelium	respiratory system venous endothelium	CL:4033008	vein endothelial cell of respiratory system	vein endothelial cell of respiratory system	HGNC:12726, HGNC:16041, HGNC:19832, HGNC:2047, HGNC:30552, HGNC:35454, HGNC:4035, HGNC:4035, HGNC:7884, HGNC:7976, HGNC:8823	doi:10.1148/93.3.507|doi:10.1136/thx.13.2.110	Lung
UBERON:0004849	respiratory system venous endothelium	respiratory system venous endothelium	CL:4033008	vein endothelial cell of respiratory system	vein endothelial cell of respiratory system	HGNC:13635, HGNC:19832, HGNC:2047, HGNC:35454, HGNC:4035, HGNC:7884		Lung
UBERON:0004849	respiratory system venous endothelium	respiratory system venous endothelium	CL:4033008	vein endothelial cell of respiratory system	vein endothelial cell of respiratory system	HGNC:19832, HGNC:2047, HGNC:35454, HGNC:7178, HGNC:7884		multi_loc
UBERON:0005751	glomerular visceral epithelium	visceral epithelial layer	CL:0000653	podocyte	Podocyte	HGNC:13394, HGNC:7908, HGNC:9171, HGNC:9679		Kidney
UBERON:0005751	glomerular visceral epithelium	visceral epithelial layer	CL:0000653	podocyte	Podocyte	HGNC:13394, HGNC:13517, HGNC:23319, HGNC:7908, HGNC:9171, HGNC:9171, HGNC:9679	DOI:10.1038/s41467-019-10861-2|DOI:10.1172/jci.insight.133267|DOI:10.1038/s41467-019-10861-2|DOI:10.1038/s41586-020-2941-1|DOI:10.1073/pnas.2005477117|PMID:31249312|PMCID:PMC6597610	Kidney
UBERON:0005751	glomerular visceral epithelium	visceral epithelial layer	CL:0000653	glomerular visceral epithelial cell	Podocyte	HGNC:13394, HGNC:7908, HGNC:9171, HGNC:9171, HGNC:9679		multi_loc
UBERON:0008974	apocrine gland	apocrine gland	CL:1000417	myoepithelial cell of sweat gland	myoepithelial	HGNC:130, HGNC:130	NoDOI	multi_loc
UBERON:0008974	apocrine gland	Apocrine glands	CL:1000417	myoepithelial cell of sweat gland	myoepithelial cell	HGNC:4172, HGNC:8993	|DOI:10.1083/jcb.95.2.580|DOI:10.1046/j.0022-202x.2001.00005.x|DOI:10.1097/DAD.0000000000000306|PMID:6183275|PMID:11764285|PMID:26595821	Skin
UBERON:0009202	vasa recta descending limb	Descending Vasa Recta	CL:1001285	vasa recta descending limb cell	Descending Vasa Recta Endothelial Cell	HGNC:11853, HGNC:15846, HGNC:222, HGNC:8951		multi_loc
UBERON:0009202	vasa recta descending limb	Descending Vasa Recta	CL:1001285	vasa recta descending limb cell	Descending Vasa Recta Endothelial Cell	HGNC:11853, HGNC:12559, HGNC:15846, HGNC:222, HGNC:8951		Kidney
UBERON:0010397	efferent lymphatic vessel	Efferent Lymphatics	CL:0002138	endothelial cell of lymphatic vessel	Lymphatic Endothelial Cell	HGNC:11924, HGNC:14687, HGNC:1527, HGNC:1527, HGNC:1611, HGNC:1611, HGNC:29602, HGNC:6895, HGNC:7035, HGNC:8021, HGNC:8021, HGNC:8051, HGNC:8514, HGNC:8823, HGNC:9459, HGNC:9666	DOI:10.3389/fcvm.2020.00052|DOI:10.1016/j.immuni.2019.06.027|XiangM,GrossoRA,TakedaA,PanJ,BekkhusT,BruloisK,DermadiD,NordlingS,VanlandewijckM,JalkanenS,UlvmarMH,ButcherEC|ASingle-CellTranscriptionalRoadmapoftheMouseandHumanLymphNodeLymphaticVasculature|FrontCardiovascMed|2020Apr30;7:52|doi:10|3389/fcvm|2020|00052|PMID:32426372;PMCID:PMC7204639||TakedaA,HollménM,DermadiD,PanJ,BruloisKF,KaukonenR,LönnbergT,BoströmP,KoskivuoI,IrjalaH,MiyasakaM,SalmiM,ButcherEC,JalkanenS|Single-CellSurveyofHumanLymphaticsUnveilsMarkedEndothelialCellHeterogeneityandMechanismsofHomingforNeutrophils|Immunity|2019Sep17;513:561-572|e5|doi:10|1016/j|immuni|2019|06|027|Epub2019Aug8|PMID:31402260|	multi_loc
UBERON:0010397	efferent lymphatic vessel	efferent lymphatic	CL:0002138	endothelial cell of lymphatic vessel	lymphatic endothelial cell	HGNC:10620, HGNC:10690, HGNC:11757, HGNC:11760, HGNC:14687, HGNC:29612, HGNC:29990, HGNC:3560, HGNC:7178, HGNC:8038, HGNC:9459, HGNC:9459	DOI:10.1126/science.aay3224|DOI:10.1080/01926230600865549|PearseG|Normalstructure,functionandhistologyofthethymus|ToxicolPathol|2006;34(5):504-14|doi:10|1080/01926230600865549|PMID:17067941|	multi_loc
UBERON:0012239	urinary bladder vasculature	urinary bladder vasculature	CL:0002597	smooth muscle cell of bladder	smooth muscle	HGNC:281, HGNC:45169, HGNC:6934		multi_loc
UBERON:0012239	urinary bladder vasculature	urinary bladder vasculature	CL:0002597	smooth muscle cell of bladder	smooth muscle	HGNC:1663, HGNC:45169, HGNC:895		multi_loc
UBERON:0012271	major duodenal papilla	Major duodenal papilla	CL:0000146	simple columnar epithelial cell	Simple columnar epithelial cell	HGNC:1884, HGNC:6107, HGNC:6436, HGNC:6445		Pancreas
UBERON:0012271	major duodenal papilla	Major duodenal papilla	CL:0000146	simple columnar epithelial cell	Simple columnar epithelial cell	HGNC:6107, HGNC:6436		Pancreas
UBERON:0018234	stroma of pancreas	Stroma of pancreas	CL:0002410	pancreatic stellate cell	Pancreatic stellate cell	HGNC:130, HGNC:5129, HGNC:5130, HGNC:6482		multi_loc
UBERON:0018234	stroma of pancreas	Stroma of pancreas	CL:0002410	pancreatic stellate cell	Pancreatic stellate cell	HGNC:8804		multi_loc
UBERON:0019263	gray matter of hindbrain	gray matter of hindbrain	CL:0000065	ependymal cell	ependymal cell	HGNC:8038	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019263	gray matter of hindbrain	gray matter of hindbrain	CL:0000065	ependymal cell	ependymal cell	HGNC:18651, HGNC:37261, HGNC:42700	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019263	gray matter of hindbrain	gray matter of hindbrain	CL:0000540	neuron	neuron	HGNC:35145	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019263	gray matter of hindbrain	gray matter of hindbrain	CL:0000540	neuron	neuron	HGNC:30209	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019263	gray matter of hindbrain	gray matter of hindbrain	CL:0000540	neuron	neuron	HGNC:37078, HGNC:9143	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019263	gray matter of hindbrain	gray matter of hindbrain	CL:0000540	neuron	neuron	HGNC:11051, HGNC:19087, HGNC:5295, HGNC:8076	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019263	gray matter of hindbrain	gray matter of hindbrain	CL:0000540	neuron	neuron	HGNC:19087, HGNC:19191	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019263	gray matter of hindbrain	gray matter of hindbrain	CL:4023057	cerebellar inhibitory GABAergic interneuron	cerebellar inhibitory	HGNC:16438, HGNC:26256	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019263	gray matter of hindbrain	gray matter of hindbrain	CL:4023057	cerebellar inhibitory GABAergic interneuron	cerebellar inhibitory	HGNC:11051, HGNC:2464, HGNC:9957	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019263	gray matter of hindbrain	gray matter of hindbrain	CL:4023057	cerebellar inhibitory GABAergic interneuron	cerebellar inhibitory	HGNC:11051, HGNC:21184, HGNC:28867	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019263	gray matter of hindbrain	gray matter of hindbrain	CL:4023057	cerebellar inhibitory GABAergic interneuron	cerebellar inhibitory	HGNC:24330	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019263	gray matter of hindbrain	gray matter of hindbrain	CL:4023057	cerebellar inhibitory GABAergic interneuron	cerebellar inhibitory	HGNC:1077, HGNC:11743, HGNC:53587, HGNC:8029	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019263	gray matter of hindbrain	gray matter of hindbrain	CL:4023057	cerebellar inhibitory GABAergic interneuron	cerebellar inhibitory	HGNC:16941, HGNC:20693, HGNC:2464, HGNC:53587	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000402	CNS interneuron	CNS interneuron	HGNC:10640, HGNC:10776, HGNC:1373, HGNC:30620	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000402	CNS interneuron	CNS interneuron	HGNC:16213, HGNC:16938, HGNC:19898	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000402	CNS interneuron	CNS interneuron	HGNC:10776, HGNC:16097, HGNC:25396, HGNC:30620	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000402	CNS interneuron	CNS interneuron	HGNC:9607	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000402	CNS interneuron	CNS interneuron	HGNC:3604, HGNC:40401	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000402	CNS interneuron	CNS interneuron	HGNC:2192, HGNC:2355	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000402	CNS interneuron	CNS interneuron	HGNC:10776, HGNC:13841	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000402	CNS interneuron	CNS interneuron	HGNC:12568, HGNC:24182, HGNC:4587	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000540	neuron	neuron	HGNC:11521, HGNC:18695, HGNC:4324	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000540	neuron	neuron	HGNC:14000, HGNC:25396, HGNC:7603	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000540	neuron	neuron	HGNC:18695, HGNC:5997	DOI:10.1101/2022.10.12.511898	Brain
