Terminal AS/ID	Terminal AS/label	Terminal AS/user_label	Terminal CT/ID	Terminal CT/label	Terminal CT/user_label	Markers	References	Table
UBERON:0000397	colonic epithelium	lymphocyte	CL:0000915	CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell	surface intraepithelial CD8+ alph alpha positive alpha/beta lymphocyte	HGNC:1676, HGNC:1695, HGNC:1639, HGNC:1685, HGNC:1673, HGNC:1706, HGNC:1676, HGNC:1695, HGNC:1639, HGNC:1685, HGNC:1673, HGNC:1706	DOI:10.1093/intimm/7.9.1473|PMID:7495755	Large_intestine
UBERON:0002124	medulla of thymus	medulla of thymus	CL:0000934	CD4-positive, alpha-beta cytotoxic T cell	cytotoxic CD4 T cell	HGNC:17362, HGNC:13253, HGNC:2479, HGNC:3070, HGNC:4708, HGNC:4711, HGNC:5962, HGNC:9346, HGNC:9991, HGNC:13432	DOI:10.1126/science.aay3224	Thymus
UBERON:0000397	colonic epithelium	lymphocyte	CL:0000935	CD4-negative, CD8-negative, alpha-beta intraepithelial T cell	surface intraepithelial CD4-CD8- lymphocyte alpha/beta	HGNC:1676, HGNC:1695, HGNC:1639, HGNC:1685, HGNC:1673, HGNC:1676, HGNC:1695, HGNC:1695, HGNC:1685, HGNC:1673	DOI:10.1093/intimm/7.9.1473|PMID:7495755	Large_intestine
UBERON:0000397	colonic epithelium	epithelium	CL:0000935	CD4-negative, CD8-negative, alpha-beta intraepithelial T cell	surface intraepithelial CD4-CD8- lymphocyte alpha/beta	HGNC:1676, HGNC:921, HGNC:1639, HGNC:1685, HGNC:1673, HGNC:1676, HGNC:1695, HGNC:1639, HGNC:1685, HGNC:1673	DOI:10.1093/intimm/7.9.1473|PMID:7495755	Large_intestine
UBERON:0000397	colonic epithelium	lymphocyte	CL:0000935	CD4-negative, CD8-negative, alpha-beta intraepithelial T cell	surface intraepithelial CD4-CD8- lymphocyte alpha/beta	HGNC:1676, HGNC:1695, HGNC:1639, HGNC:1685, HGNC:1673, HGNC:1676, HGNC:1695, HGNC:1639, HGNC:1685, HGNC:1673	DOI:10.1093/intimm/7.9.1473|PMID:7495755	Large_intestine
UBERON:0002371	Bone marrow	Bone marrow	CL:0000938	CD16-negative, CD56-bright natural killer cell	CD56 bright Natural Killer	HGNC:12253, HGNC:6373, HGNC:2064, HGNC:2479, HGNC:10645, HGNC:4711, HGNC:1674, HGNC:1633, HGNC:7315, HGNC:7656, HGNC:3619, HGNC:921		Bone-Marrow
UBERON:0002405	immune system	Immune System of Respiratory Tract	CL:0000938	NK CD56bright	NK CD56bright	HGNC:24045, HGNC:10645, HGNC:10646, HGNC:7656, HGNC:7656	doi:10.3389/fimmu.2019.01597	Lung
UBERON:0000178	Blood	Blood	CL:0000938	CD16-negative, CD56-bright natural killer cell, human	CD56 bright Natural killer	HGNC:12253, HGNC:6373, HGNC:2064, HGNC:2479, HGNC:10645, HGNC:4711, HGNC:1674, HGNC:1633, HGNC:7315, HGNC:7656, HGNC:3619		Blood
UBERON:0002405	immune system	Immune System of Respiratory Tract	CL:0000940	mucosal invariant T cell	mucosal invariant T cell	HGNC:6373, HGNC:9360, HGNC:6380	oi:10.1016/j.molimm.2020.12.017	Lung
UBERON:0002124	medulla of thymus	medulla of thymus	CL:0000940	mucosal invariant T cell	mucosal associated invariant T cell	HGNC:1678, HGNC:1706, HGNC:11922, HGNC:6373, HGNC:5988, HGNC:12930, HGNC:10260	DOI:10.1038/ni.3565.	Thymus
UBERON:0002123	cortex of thymus	cortex of thymus	CL:0000942	thymic plasmacytoid dendritic cell	plasmacytoid dendritic cell	HGNC:18111, HGNC:4709, HGNC:6012, HGNC:6122, HGNC:5358, HGNC:5713, HGNC:15503, HGNC:19254, HGNC:23792, HGNC:12524, HGNC:31963, HGNC:6152, HGNC:500, HGNC:1659, HGNC:9666, HGNC:6012, HGNC:13258	DOI:10.1126/science.aay3224|DOI:10.1172/JCI11734.|DOI:10.1182/blood-2008-11-187633	Thymus
UBERON:0002124	medulla of thymus	medulla of thymus	CL:0000942	thymic plasmacytoid dendritic cell	plasmacytoid dendritic cell	HGNC:18111, HGNC:4709, HGNC:6012, HGNC:6122, HGNC:5358, HGNC:5713, HGNC:15503, HGNC:19254, HGNC:23792, HGNC:12524, HGNC:6152, HGNC:500, HGNC:1659, HGNC:9666, HGNC:6012, HGNC:13258	DOI:10.1126/science.aay3224|DOI:10.1172/JCI11734|DOI:10.1182/blood-2008-11-187633	Thymus
UBERON:0003988	thymus corticomedullary boundary	corticomedullary boundary of thymus	CL:0000970	unswitched memory B cell	memory B cell	HGNC:206, HGNC:18233, HGNC:2360, HGNC:3128, HGNC:4942, HGNC:4947, HGNC:5478, HGNC:16837, HGNC:7315, HGNC:18153, HGNC:1633, HGNC:7315, HGNC:11922, HGNC:5541	DOI:10.1126/science.aay3224|DOI:10.1126/sciimmunol.aah4447|DOI:10.1080/01926230600865549|PearseG|Normalstructure,functionandhistologyofthethymus|ToxicolPathol|2006;34(5):504-14|doi:10|1080/01926230600865549|PMID:17067941|	Thymus
UBERON:0001251	Marginal Zone of Spleen	Superficial Zone	CL:0000972	class switched memory B cell	Switched B Cell	HGNC:1633, HGNC:1698, HGNC:7315, HGNC:7315, HGNC:11922, HGNC:5480, HGNC:5541	DOI:10.1007/s00418-013-1172-z|DOI:10.1007/s00418-020-01924-3|DOI:10.1186/s13059-019-1906-x	Spleen
UBERON:0003988	thymus corticomedullary boundary	corticomedullary boundary of thymus	CL:0000972	class switched memory B cell	memory B cell	HGNC:206, HGNC:18233, HGNC:2360, HGNC:3128, HGNC:4942, HGNC:4947, HGNC:5478, HGNC:16837, HGNC:7315, HGNC:18153, HGNC:1633, HGNC:7315, HGNC:11922	DOI:10.1126/science.aay3224|DOI:10.1126/sciimmunol.aah4447|DOI:10.1080/01926230600865549|PearseG|Normalstructure,functionandhistologyofthethymus|ToxicolPathol|2006;34(5):504-14|doi:10|1080/01926230600865549|PMID:17067941|	Thymus
UBERON:0013132	Penicillar Arteriole	Penicillar Arteriole	CL:0000972	class switched memory B cell	Switched B Cell	HGNC:1633, HGNC:1698, HGNC:7315, HGNC:7315	DOI:10.1007/s00418-013-1172-z|DOI:10.1186/s13059-019-1906-x	Spleen
UBERON:8410052	lymph node germinal center light zone	Light Zone	CL:0000980	plasmablast	Plasmablast	HGNC:1667, HGNC:6119, HGNC:9346, HGNC:10658, HGNC:7315, HGNC:11922, HGNC:1667, HGNC:1698, HGNC:10658, HGNC:2561, HGNC:6119	NoDOI	Lymph_node
UBERON:0009745	lymph node medullary cord	Medullary Cord	CL:0000980	plasmablast	Plasmablast	HGNC:1667, HGNC:6119, HGNC:9346, HGNC:10658, HGNC:7315, HGNC:1667, HGNC:1698, HGNC:10658, HGNC:2561, HGNC:6119	NoDOI	Lymph_node
UBERON:0005196	spleen germinal center	Germinal Center	CL:0000980	plasmablast	Plasmablast	HGNC:5525, HGNC:5541, HGNC:5713, HGNC:10658, HGNC:12801, HGNC:7315, HGNC:11922, HGNC:1667, HGNC:1698, HGNC:10658, HGNC:2561, HGNC:6119	NoDOI|DOI:10.1002/eji.200425442|DOI:10.1186/s13059-019-1906-x	Spleen
UBERON:0001266	splenic cord	Splenic Cord	CL:0000980	plasmablast	Plasmablast	HGNC:5525, HGNC:5541, HGNC:5713, HGNC:10658, HGNC:12801, HGNC:7315, HGNC:11922, HGNC:1667, HGNC:1698, HGNC:10658, HGNC:2561, HGNC:6119	NoDOI|DOI:10.1186/s13059-019-1906-x	Spleen
UBERON:0001960	periarterial lymphatic sheath	Periarteriolar Lymphoid Sheath (PALS)	CL:0000980	plasmablast	Plasmablast	HGNC:5525, HGNC:5541, HGNC:5713, HGNC:10658, HGNC:12801, HGNC:7315, HGNC:11922, HGNC:1667, HGNC:1698, HGNC:10658, HGNC:2561, HGNC:5541, HGNC:6119	NoDOI|DOI:10.1002/eji.200425442|DOI:10.1186/s13059-019-1906-x	Spleen
UBERON:0003988	thymus corticomedullary boundary	corticomedullary boundary of thymus	CL:0000980	plasmablast	plasmablast	HGNC:1633, HGNC:11922, HGNC:6119	DOI:10.1126/science.aay3224|DOI:10.1080/01926230600865549|PearseG|Normalstructure,functionandhistologyofthethymus|ToxicolPathol|2006;34(5):504-14|doi:10|1080/01926230600865549|PMID:17067941|	Thymus
UBERON:0002371	Bone marrow	Bone marrow	CL:0000990	conventional dendritic cell	dendritic cell type 2 (DC2)	HGNC:1636, HGNC:3609, HGNC:16916, HGNC:4943, HGNC:4940, HGNC:3618, HGNC:1674, HGNC:1633, HGNC:1628, HGNC:3619, HGNC:7656, HGNC:6152, HGNC:6012, HGNC:11784, HGNC:1636	DOI:10.1016/j.immuni.2017.04.019	Bone-Marrow
UBERON:0002371	Bone marrow	Bone marrow	CL:0000990	conventional dendritic cell	dendritic cell type 1 (DC1)	HGNC:26705, HGNC:5951, HGNC:1625, HGNC:1674, HGNC:1633, HGNC:1628, HGNC:3619, HGNC:7656, HGNC:6152, HGNC:6012, HGNC:11784, HGNC:1636	DOI:10.3109/10428194.2013.781167	Bone-Marrow
UBERON:0002067	dermis	Dermis	CL:0001006	dermal dendritic cell	Dendritic cell (DC1)	HGNC:6147, HGNC:6149	DOI:10.1016/j.jdermsci.2014.08.012|DOI:10.1111/j.0105-2896.2009.00874.x|DOI:10.4049/jimmunol.1701056|PMID:25301671|PMID:20193025||PMID:29158419|	Skin
UBERON:0000178	Blood	Blood	CL:0001050	effector CD8-positive, alpha-beta T cell	CD8 T cell effector memory	HGNC:1673, HGNC:12029, HGNC:10627, HGNC:10630, HGNC:24961, HGNC:4709, HGNC:1674, HGNC:1678, HGNC:1706, HGNC:9666, HGNC:1608		Blood
UBERON:0000178	Blood	Blood	CL:0001054	CD14-positive monocyte	CD14 monocyte	HGNC:2464, HGNC:2475, HGNC:1628, HGNC:10498, HGNC:10499, HGNC:3623, HGNC:1674, HGNC:1633, HGNC:7656, HGNC:1628, HGNC:3619, HGNC:6152, HGNC:3613, HGNC:10720, HGNC:1603, HGNC:1663		Blood
UBERON:0002371	Bone marrow	Bone marrow	CL:0001054	CD14-positive monocyte	CD14 monocyte	HGNC:2464, HGNC:2475, HGNC:1628, HGNC:10498, HGNC:10499, HGNC:3623, HGNC:1674, HGNC:1633, HGNC:7656, HGNC:1628, HGNC:3619, HGNC:2558, HGNC:2561		Bone-Marrow
UBERON:0005353	spleen perifollicular zone	Perifollicular Zone	CL:0001055	CD14-positive, CD16-low monocyte	Monocytes	HGNC:1628, HGNC:3623, HGNC:2464, HGNC:6149, HGNC:1628, HGNC:3619, HGNC:3613	DOI:10.1182/bloodadvances.2017015008|DOI:10.3389/fimmu.2019.01642|DOI:10.1186/s13059-019-1906-x	Spleen
UBERON:0001266	splenic cord	Splenic Cord	CL:0001055	CD14-positive, CD16-low monocyte	Monocytes	HGNC:1628, HGNC:3623, HGNC:2464, HGNC:6149, HGNC:1628, HGNC:3619, HGNC:3613	DOI:10.1182/bloodadvances.2017015008|DOI:10.1186/s13059-019-1906-x	Spleen
UBERON:0006566	left ventricle myocardium	myocardium	CL:0001056	dendritic cell, human	dendritic cell	HGNC:6149, HGNC:6152, HGNC:6147, HGNC:6729		Heart
UBERON:0001266	splenic cord	Splenic Cord	CL:0001056	dendritic cell, human	Dendritic Cell	HGNC:6152	NoDOI	Spleen
UBERON:0002371	Bone marrow	Bone marrow	CL:0001056	dendritic cell, human	dendritic cell type 3 (DC3)	HGNC:1636, HGNC:3609, HGNC:16916, HGNC:10498, HGNC:10499, HGNC:1663, HGNC:1631, HGNC:1674, HGNC:1633, HGNC:1628, HGNC:3619, HGNC:7656, HGNC:6152, HGNC:6012, HGNC:13258	DOI:10.1002/cyto.a.23724	Bone-Marrow
UBERON:8410075	lymph node paracortical cord	Paracortical Cord	CL:0001058	plasmacytoid dendritic cell, human	Plasmacytoid Dendritic Cell	HGNC:6012, HGNC:13258, HGNC:4709, HGNC:5713, HGNC:6152, HGNC:9666, HGNC:6012, HGNC:13258, HGNC:11634	DOI:10.1016/S0002-94401061694-X|DOI:10.1097/pap.0b013e3181bb6bc2|SummersKL,HockBD,McKenzieJL,HartDN|Phenotypiccharacterizationoffivedendriticcellsubsetsinhumantonsils|AmJPathol|2001Jul;1591:285-95|doi:10|1016/S0002-94401061694-X|PMID:11438475;PMCID:PMC1850402||JegalianAG,FacchettiF,JaffeES|Plasmacytoiddendriticcells:physiologicrolesandpathologicstates|AdvAnatPathol|2009Nov;166:392-404|doi:10|1097/PAP|0b013e3181bb6bc2|PMID:19851130;PMCID:PMC6329307|	Lymph_node
UBERON:0000178	Blood	Blood	CL:0001058	plasmacytoid dendritic cell, human	Plasmacytoid Dendritic Cell (pDC)	HGNC:4709, HGNC:5713, HGNC:8824, HGNC:1674, HGNC:1633, HGNC:1628, HGNC:3619, HGNC:7656, HGNC:6152, HGNC:6012, HGNC:13258	DOI:10.1111/bjh.14467	Blood
UBERON:0001960	periarterial lymphatic sheath	Periarteriolar Lymphoid Sheath (PALS)	CL:0001058	plasmacytoid dendritic cell, human	Plasmacytoid Dendritic Cell	HGNC:13258, HGNC:6012, HGNC:6152, HGNC:6012, HGNC:13258, HGNC:8004	DOI:10.4049/jimmunol.1002632|DOI:10.1186/s13059-019-1906-x	Spleen
UBERON:0005353	spleen perifollicular zone	Perifollicular Zone	CL:0001058	plasmacytoid dendritic cell, human	Plasmacytoid Dendritic Cell	HGNC:13258, HGNC:6012, HGNC:6152, HGNC:6012, HGNC:13258, HGNC:8004	DOI:10.4049/jimmunol.1002632|DOI:10.1186/s13059-019-1906-x	Spleen
UBERON:0001251	Marginal Zone of Spleen	Superficial Zone	CL:0001058	plasmacytoid dendritic cell, human	Plasmacytoid Dendritic Cell	HGNC:13258, HGNC:6012, HGNC:6152, HGNC:6012, HGNC:13258, HGNC:8004	DOI:10.4049/jimmunol.1002632|DOI:10.1111/imm.12469|DOI:10.1186/s13059-019-1906-x	Spleen
UBERON:0002371	Bone marrow	Bone marrow	CL:0001058	plasmacytoid dendritic cell, human	Plasmacytoid Dendritic Cell (pDC)	HGNC:4709, HGNC:5713, HGNC:8824, HGNC:1674, HGNC:1633, HGNC:1628, HGNC:3619, HGNC:7656, HGNC:6152, HGNC:6012, HGNC:905, HGNC:10875	DOI:10.1111/bjh.14467	Bone-Marrow
UBERON:0000178	Blood	Blood	CL:0001062	effector memory CD8-positive, alpha-beta T cell, terminally differentiated	CD8 T cell effector memory CD45RA	HGNC:1673, HGNC:12029, HGNC:9360, HGNC:24961, HGNC:7830, HGNC:4414, HGNC:5411, HGNC:6378, HGNC:10632, HGNC:1674, HGNC:1678, HGNC:1706, HGNC:9666, HGNC:1608		Blood
UBERON:0002371	Bone marrow	Bone marrow	CL:0001062	effector memory CD8-positive, alpha-beta T cell, terminally differentiated	CD8 T cell effector memory CD45RA	HGNC:1673, HGNC:12029, HGNC:9360, HGNC:24961, HGNC:7830, HGNC:4414, HGNC:5411, HGNC:6378, HGNC:10632, HGNC:1674, HGNC:1706, HGNC:1678, HGNC:11922, HGNC:1667, HGNC:9666, HGNC:10720, HGNC:1608		Bone-Marrow
UBERON:0002067	dermis	Dermis	CL:0001067	group 1 innate lymphoid cell	Natural killer cell / Innate lymphoid cell 1	HGNC:1673, HGNC:7656, HGNC:11599	DOI:10.1126/science.aaa6566|DOI:10.1126/science.aaa6566|DOI:10.1126/science.aaa6566|PMID:25999512;|PMID:25999512;|PMID:25999512;	Skin
UBERON:0002067	dermis	Dermis	CL:0001069	group 2 innate lymphoid cell	Innate lymphoid cell 2	HGNC:1673, HGNC:7656, HGNC:4172	DOI:10.1038/ni.2584|DOI:10.1126/science.aaa6566|DOI:10.1126/science.aaa6566|PMID:23603794|PMID:25999512;|PMID:25999512;	Skin
UBERON:0003988	thymus corticomedullary boundary	corticomedullary boundary of thymus	CL:0001070	beige adipocyte	beige adipocyte	HGNC:11592	DOI:10.3389/fendo.2019.00369|DOI:10.1007/s11357-013-9564-5	Thymus
UBERON:0001013	adipose tissue	adipose tissue	CL:0001070	beige adipocyte	beige adipocyte	HGNC:11592	DOI:10.3389/fendo.2019.00369|DOI:10.1007/s11357-013-9564-5	Thymus
UBERON:0002067	dermis	Dermis	CL:0001071	group 3 innate lymphoid cell	Innate lymphoid cell 3	HGNC:1673, HGNC:7656, HGNC:10260	DOI:10.1038/ncomms11394|DOI:10.1126/science.aaa6566|DOI:10.1126/science.aaa6566|DOI:10.1038/ncomms11394|PMID:27099134|PMID:25999512;|PMID:25999512;|PMID:27099134	Skin
UBERON:0002124	medulla of thymus	medulla of thymus	CL:0001078	group 3 innate lymphoid cell, human	group 3 innate lymphoid cell	HGNC:1804, HGNC:6024, HGNC:19084, HGNC:6373, HGNC:6463, HGNC:14189, HGNC:6711, HGNC:10494, HGNC:28324, HGNC:12253, HGNC:6342, HGNC:6024, HGNC:6373, HGNC:6732	DOI:10.1126/science.aay3224|DOI:10.3389/fimmu.2017.01047	Thymus
UBERON:0001251	Marginal Zone of Spleen	Superficial Zone	CL:0001078	group 3 innate lymphoid cell, human	Innate Lymphoid Cell (Type 3)	HGNC:348, HGNC:5361, HGNC:10260, HGNC:7656, HGNC:16892, HGNC:6342, HGNC:6024, HGNC:6373, HGNC:6732	DOI:10.1038/ni.2830|DOI:10.1186/s13059-019-1906-x	Spleen
UBERON:0000178	Blood	Blood	CL:0001087	effector memory CD4-positive, alpha-beta T cell, terminally differentiated	CD4 T cell effector memory CD45RA	HGNC:1673, HGNC:12029, HGNC:6015, HGNC:11362, HGNC:6817, HGNC:19383, HGNC:6001, HGNC:8109, HGNC:19129, HGNC:12729, HGNC:9721, HGNC:11892, HGNC:7849, HGNC:1674, HGNC:1678, HGNC:1706, HGNC:9666, HGNC:1608		Blood
UBERON:0002371	Bone marrow	Bone marrow	CL:0001087	effector memory CD4-positive, alpha-beta T cell, terminally differentiated	CD4 T cell effector memory CD45RA	HGNC:1673, HGNC:12029, HGNC:6015, HGNC:11362, HGNC:6817, HGNC:19383, HGNC:6001, HGNC:8109, HGNC:19129, HGNC:12729, HGNC:9721, HGNC:11892, HGNC:7849, HGNC:1674, HGNC:1678, HGNC:1706, HGNC:9666, HGNC:1608		Bone-Marrow
UBERON:0002124	medulla of thymus	medulla of thymus	CL:0002038	T follicular helper cell	T follicular helper cell	HGNC:30881, HGNC:1594, HGNC:24944, HGNC:18683, HGNC:19829, HGNC:3766, HGNC:3797, HGNC:6024, HGNC:7717, HGNC:7981	DOI:10.1126/science.aay3224	Thymus
UBERON:0005196	spleen germinal center	Germinal Center	CL:0002038	T follicular helper cell	T Follicular Helper Cell	HGNC:1060, HGNC:5351, HGNC:8760, HGNC:1673, HGNC:1678, HGNC:1694, HGNC:1060, HGNC:5351, HGNC:8760	DOI:10.1182/blood-2014-03-563445|DOI:10.1186/s13059-019-1906-x	Spleen
UBERON:8410052	lymph node germinal center light zone	Light Zone	CL:0002038	T follicular helper cell	T Follicular Helper Cell	HGNC:1673, HGNC:1678, HGNC:1060, HGNC:6776, HGNC:8760, HGNC:1675, HGNC:1678, HGNC:11935, HGNC:921, HGNC:1694, HGNC:1060, HGNC:5351, HGNC:8760	DOI:10.1016/j.immuni.2013.08.031|DOI:10.1097/01.pas.0000209855.28282.ce|LocciM,Havenar-DaughtonC,LandaisE,WuJ,KroenkeMA,ArlehamnCL,SuLF,CubasR,DavisMM,SetteA,HaddadEK;InternationalAIDSVaccineInitiativeProtocolCPrincipalInvestigators,PoignardP,CrottyS|HumancirculatingPD-1+CXCR3-CXCR5+memoryTfhcellsarehighlyfunctionalandcorrelatewithbroadlyneutralizingHIVantibodyresponses|Immunity|2013Oct17;394:758-69|doi:10|1016/j|immuni|2013|08|031|Epub2013Sep12|PMID:24035365;PMCID:PMC3996844||DorfmanDM,BrownJA,ShahsafaeiA,FreemanGJ|Programmeddeath-1PD-1isamarkerofgerminalcenter-associatedTcellsandangioimmunoblasticT-celllymphoma|AmJSurgPathol|2006Jul;307:802-10|doi:10|1097/01|pas|0000209855|28282|ce|PMID:16819321;PMCID:PMC3137919|	Lymph_node
UBERON:0000055	vessel	vessel	CL:0002042	immature NK T cell stage IV	lymphatic endothelium	HGNC:8823, HGNC:29602, HGNC:8823, HGNC:29602	NoDOI	Large_intestine
UBERON:0002124	medulla of thymus	medulla of thymus	CL:0002059	CD8alpha-positive thymic conventional dendritic cell	conventional dendritic cell 1	HGNC:28915, HGNC:26258, HGNC:26705, HGNC:14399, HGNC:2959, HGNC:4938, HGNC:5358, HGNC:6562, HGNC:6740, HGNC:20369, HGNC:1678, HGNC:6149, HGNC:6152, HGNC:1659, HGNC:9666, HGNC:1703, HGNC:11784, HGNC:9662, HGNC:1625	DOI:10.1126/science.aay3224|DOI:10.1172/JCI11734|DOI:10.1038/cti.2015.21	Thymus
UBERON:0003988	thymus corticomedullary boundary	corticomedullary boundary of thymus	CL:0002059	CD8alpha-positive thymic conventional dendritic cell	conventional dendritic cell 1	HGNC:28915, HGNC:26258, HGNC:26705, HGNC:14399, HGNC:2959, HGNC:4938, HGNC:5358, HGNC:6562, HGNC:6740, HGNC:20369, HGNC:1678, HGNC:6149, HGNC:6152, HGNC:1659, HGNC:9666, HGNC:1703, HGNC:11784, HGNC:9662, HGNC:1625	DOI:10.1126/science.aay3224|DOI:10.1172/JCI11734|DOI:10.1038/cti.2015.21	Thymus
UBERON:0008870	pulmonary alveolar parenchyma	pulmonary alveolar duct parenchyma	CL:0002062	type I pneumocyte	AT1	HGNC:320, HGNC:3334, HGNC:19364, HGNC:637, HGNC:1527, HGNC:320, HGNC:24961, HGNC:10724	doi:10.1146/annurev.physiol.65.092101.142446	Lung
UBERON:0008870	pulmonary alveolar parenchyma	pulmonary alveolar duct parenchyma	CL:0002063	type II pneumocyte	AT2	HGNC:10802, HGNC:33, HGNC:10799, HGNC:14582, HGNC:10802, HGNC:33	doi:10.1165/rcmb.2016-0426PS	Lung
UBERON:0001263	Pancreatic acinus	Pancreatic acinus	CL:0002064	pancreatic acinar cell	Acinar cell	HGNC:477, HGNC:9475, HGNC:2521, HGNC:15944, HGNC:6430, HGNC:6446		Pancreas
UBERON:0022281	epithelium of crypt of Lieberkuhn of large intestine	epithelium	CL:0002071	enterocyte of epithelium of large intestine	absorptive	HGNC:20412, HGNC:17106, HGNC:20412, HGNC:17106	DOI:10.1038/s42003-020-01181-z|PMID:32814826PMCID:PMC7438495	Large_intestine
UBERON:0011184	epithelium of crypt of Lieberkuhn	epithelium	CL:0002071	enterocyte of epithelium of large intestine	absorptive	HGNC:20412, HGNC:17106, HGNC:20412, HGNC:17106	DOI:10.1038/s42003-020-01181-z|PMID:32814826PMCID:PMC7438495	Large_intestine
UBERON:0000397	colonic epithelium	epithelium	CL:0002071	enterocyte of epithelium of large intestine	absorptive	HGNC:20412, HGNC:17106, HGNC:20412, HGNC:17106	DOI:10.1038/s42003-020-01181-z|PMID:32814826PMCID:PMC7438495	Large_intestine
UBERON:0014726	intercalated duct of pancreas	Intercalated duct	CL:0002079	pancreatic ductal cell	Ductal cell	HGNC:14188, HGNC:17890		Pancreas
UBERON:0003331	submucosa of colon	submucosa	CL:0002088	interstitial cell of Cajal	interstitial cell of Cajal	HGNC:6342, HGNC:1662, HGNC:6342, HGNC:1662	DOI:10.1007/978-1-4939-0897-4_3|DOI:10.1152/ajpgi.00432.2011|PMID:24997029|PMID:22421617PMCID:PMC3362097	Large_intestine
UBERON:0002439	myenteric nerve plexus	myenteric plexus of Auerbach	CL:0002088	interstitial cell of Cajal	interstitial cell of Cajal	HGNC:6342, HGNC:1662, HGNC:6342, HGNC:1662	DOI:10.1007/978-1-4939-0897-4_3|PMID:24997029	Large_intestine
UBERON:0005742	adventitia	adventitia	CL:0002138	endothelial cell of lymphatic vessel	lymphatic endothelium	HGNC:8823, HGNC:29602, HGNC:8823, HGNC:29602	NoDOI	Large_intestine
UBERON:0001473	lymphatic vessel	Lymphatic Vessels	CL:0002138	endothelial cell of lymphatic vessel	Endothelial Cell of Lymphatic Vessel	HGNC:1611, HGNC:1527, HGNC:8051, HGNC:8021, HGNC:1611, HGNC:1527, HGNC:8823, HGNC:9666, HGNC:8021, HGNC:8514, HGNC:14687, HGNC:6895, HGNC:7035, HGNC:29602, HGNC:9459, HGNC:11924	DOI:10.3389/fcvm.2020.00052|DOI:10.1016/j.immuni.2019.06.027|XiangM,GrossoRA,TakedaA,PanJ,BekkhusT,BruloisK,DermadiD,NordlingS,VanlandewijckM,JalkanenS,UlvmarMH,ButcherEC|ASingle-CellTranscriptionalRoadmapoftheMouseandHumanLymphNodeLymphaticVasculature|FrontCardiovascMed|2020Apr30;7:52|doi:10|3389/fcvm|2020|00052|PMID:32426372;PMCID:PMC7204639||TakedaA,HollménM,DermadiD,PanJ,BruloisKF,KaukonenR,LönnbergT,BoströmP,KoskivuoI,IrjalaH,MiyasakaM,SalmiM,ButcherEC,JalkanenS|Single-CellSurveyofHumanLymphaticsUnveilsMarkedEndothelialCellHeterogeneityandMechanismsofHomingforNeutrophils|Immunity|2019Sep17;513:561-572|e5|doi:10|1016/j|immuni|2019|06|027|Epub2019Aug8|PMID:31402260|	Lymph_node
UBERON:8410074	lymph node paracortical sinus	Paracortical Sinus	CL:0002138	endothelial cell of lymphatic vessel	Lymphatic Endothelial Cell	HGNC:1641, HGNC:24591, HGNC:13523, HGNC:14687, HGNC:6895, HGNC:1611, HGNC:1527, HGNC:8823, HGNC:9666, HGNC:8021, HGNC:1641, HGNC:8514, HGNC:5344, HGNC:14687, HGNC:6895, HGNC:7035, HGNC:17635, HGNC:29602, HGNC:9459, HGNC:18629, HGNC:11924	DOI:10.3389/fcvm.2020.00052|DOI:10.1016/j.immuni.2019.06.027|XiangM,GrossoRA,TakedaA,PanJ,BekkhusT,BruloisK,DermadiD,NordlingS,VanlandewijckM,JalkanenS,UlvmarMH,ButcherEC|ASingle-CellTranscriptionalRoadmapoftheMouseandHumanLymphNodeLymphaticVasculature|FrontCardiovascMed|2020Apr30;7:52|doi:10|3389/fcvm|2020|00052|PMID:32426372;PMCID:PMC7204639||TakedaA,HollménM,DermadiD,PanJ,BruloisKF,KaukonenR,LönnbergT,BoströmP,KoskivuoI,IrjalaH,MiyasakaM,SalmiM,ButcherEC,JalkanenS|Single-CellSurveyofHumanLymphaticsUnveilsMarkedEndothelialCellHeterogeneityandMechanismsofHomingforNeutrophils|Immunity|2019Sep17;513:561-572|e5|doi:10|1016/j|immuni|2019|06|027|Epub2019Aug8|PMID:31402260|	Lymph_node
UBERON:0002439	myenteric nerve plexus	myenteric plexus of Auerbach	CL:0002138	endothelial cell of lymphatic vessel	lymphatic endothelium	HGNC:17635, HGNC:7656, HGNC:12513, HGNC:17635, HGNC:7656, HGNC:12513	DOI:10.1007/978-1-4939-0897-4_3|PMID:24997029	Large_intestine
UBERON:0007177	lamina propria of mucosa of colon	lamina propria	CL:0002138	endothelial cell of lymphatic vessel	lymphatic endothelium	HGNC:8823, HGNC:29602, HGNC:8823, HGNC:29602	DOI:10.1111/j.1440-1827.1989.tb02421.x|DOI:10.1034/j.1600-065x.2003.00072.x|PMID:2618659|PMID:12969318	Large_intestine
UBERON:0002072	hypodermis	Subcutaneous	CL:0002138	endothelial cell of lymphatic vessel	Lymphatic	HGNC:29602, HGNC:14687	DOI:10.1046/j.1087-0024.2000.00001.x|DOI:10.3389/fimmu.2012.00283|DOI:10.1038/jid.2013.481|PMID:11147669||PMID:22988448|PMID:24352044	Skin
UBERON:0004927	submucosa of cecum	submucosa	CL:0002138	endothelial cell of lymphatic vessel	lymphatic endothelium	HGNC:8823, HGNC:29602, HGNC:8823, HGNC:29602	NoDOI	Large_intestine
