Upper AS	Upper AS/label	Upper AS/ID	AS Name	References/ID	References/DOI
palatopharyngeus muscle	palatopharyngeus muscle	UBERON:0010234	anterior fascicle of palatopharyngeus muscle	FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019. ; Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.	
palatopharyngeus muscle	palatopharyngeus muscle	UBERON:0010234	posterior fascicle of palatopharyngeus muscle	FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019. ; Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.	
neck muscle	muscle of neck	UBERON:0002377	muscle of facial expression	FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019. ; Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.	
sternocleidomastoid muscle	sternocleidomastoid	UBERON:0001128	clavicular head of sternocleidomastoid muscle	FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019. ; Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.	
sternocleidomastoid muscle	sternocleidomastoid	UBERON:0001128	sternal head of sternocleidomastoid muscle	FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019. ; Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.	
neck muscle	muscle of neck	UBERON:0002377	suboccipital muscle	FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019. ; Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.	
suboccipital muscle			obliquus capitis inferior muscle	FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019. ; Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.	
suboccipital muscle			obliquus capitis superior muscle	FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019. ; Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.	
suboccipital muscle			rectus capitius posterior minor muscle	FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019. ; Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.	
suprahyoid muscle	suprahyoid muscle	UBERON:0008571	digastric muscle	FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019. ; Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.	
