s	slabel	user_slabel	o	olabel	user_olabel
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0001198	superior suprarenal artery	superior suprarenal artery
CL:0000057	fibroblast	fibroblast	UBERON:0001198	superior suprarenal artery	superior suprarenal artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0001198	superior suprarenal artery	superior suprarenal artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0035529	left common iliac artery	left common iliac artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0035529	left common iliac artery	left common iliac artery
CL:0000057	fibroblast	fibroblast	UBERON:0035529	left common iliac artery	left common iliac artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0035529	left common iliac artery	left common iliac artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001186	left renal artery	left renal artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0001186	left renal artery	left renal artery
CL:0000057	fibroblast	fibroblast	UBERON:0001186	left renal artery	left renal artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0001186	left renal artery	left renal artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001189	left testicular artery	left testicular artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0001189	left testicular artery	left testicular artery
CL:0000057	fibroblast	fibroblast	UBERON:0001189	left testicular artery	left testicular artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0001189	left testicular artery	left testicular artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0006636	lumbar artery	lumbar artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0006636	lumbar artery	lumbar artery
CL:0000057	fibroblast	fibroblast	UBERON:0006636	lumbar artery	lumbar artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0006636	lumbar artery	lumbar artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0005464	median sacral artery	median sacral artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0005464	median sacral artery	median sacral artery
CL:0000057	fibroblast	fibroblast	UBERON:0005464	median sacral artery	median sacral artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0005464	median sacral artery	median sacral artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0012173	middle suprarenal artery	middle suprarenal artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0012173	middle suprarenal artery	middle suprarenal artery
CL:0000057	fibroblast	fibroblast	UBERON:0012173	middle suprarenal artery	middle suprarenal artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0012173	middle suprarenal artery	middle suprarenal artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001190	ovarian artery	ovarian artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0001190	ovarian artery	ovarian artery
CL:0000057	fibroblast	fibroblast	UBERON:0001190	ovarian artery	ovarian artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0001190	ovarian artery	ovarian artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001184	renal artery	renal artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0001184	renal artery	renal artery
CL:0000057	fibroblast	fibroblast	UBERON:0001184	renal artery	renal artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0001184	renal artery	renal artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0002056	inferior suprarenal artery	inferior suprarenal artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0002056	inferior suprarenal artery	inferior suprarenal artery
CL:0000057	fibroblast	fibroblast	UBERON:0002056	inferior suprarenal artery	inferior suprarenal artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0002056	inferior suprarenal artery	inferior suprarenal artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0009885	interlobar artery	interlobar artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0009885	interlobar artery	interlobar artery
CL:0000057	fibroblast	fibroblast	UBERON:0009885	interlobar artery	interlobar artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0009885	interlobar artery	interlobar artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001552	kidney arcuate artery	kidney arcuate artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0001552	kidney arcuate artery	kidney arcuate artery
CL:0000057	fibroblast	fibroblast	UBERON:0001552	kidney arcuate artery	kidney arcuate artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0001552	kidney arcuate artery	kidney arcuate artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0004723	interlobular artery	interlobular artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0004723	interlobular artery	interlobular artery
CL:0000057	fibroblast	fibroblast	UBERON:0004723	interlobular artery	interlobular artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0004723	interlobular artery	interlobular artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0004639	renal afferent arteriole	renal afferent arteriole
CL:1000412	endothelial cell of arteriole	endothelial cell of arteriole	UBERON:0004639	renal afferent arteriole	renal afferent arteriole
CL:0000057	fibroblast	fibroblast	UBERON:0004639	renal afferent arteriole	renal afferent arteriole
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0004639	renal afferent arteriole	renal afferent arteriole
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0004212	glomerular capillary	glomerular capillary
CL:0002144	capillary endothelial cell	capillary endothelial cell	UBERON:0004212	glomerular capillary	glomerular capillary
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0004640	renal efferent arteriole	renal efferent arteriole
CL:1000412	endothelial cell of arteriole	endothelial cell of arteriole	UBERON:0004640	renal efferent arteriole	renal efferent arteriole
CL:0000057	fibroblast	fibroblast	UBERON:0004640	renal efferent arteriole	renal efferent arteriole
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0004640	renal efferent arteriole	renal efferent arteriole
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0005272	peritubular capillary	peritubular capillary
CL:0002144	capillary endothelial cell	capillary endothelial cell	UBERON:0005272	peritubular capillary	peritubular capillary
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0004726	vasa recta	vasa recta
CL:0002144	capillary endothelial cell	capillary endothelial cell	UBERON:0004726	vasa recta	vasa recta
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0003468	ureteric segment of renal artery	ureteric segment of renal artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0003468	ureteric segment of renal artery	ureteric segment of renal artery
CL:0000057	fibroblast	fibroblast	UBERON:0003468	ureteric segment of renal artery	ureteric segment of renal artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0003468	ureteric segment of renal artery	ureteric segment of renal artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0035322	right common iliac artery	right common iliac artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0035322	right common iliac artery	right common iliac artery
CL:0000057	fibroblast	fibroblast	UBERON:0035322	right common iliac artery	right common iliac artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0035322	right common iliac artery	right common iliac artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001185	right renal artery	right renal artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0001185	right renal artery	right renal artery
CL:0000057	fibroblast	fibroblast	UBERON:0001185	right renal artery	right renal artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0001185	right renal artery	right renal artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001188	right testicular artery	right testicular artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0001188	right testicular artery	right testicular artery
CL:0000057	fibroblast	fibroblast	UBERON:0001188	right testicular artery	right testicular artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0001188	right testicular artery	right testicular artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001182	superior mesenteric artery	superior mesenteric artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0001182	superior mesenteric artery	superior mesenteric artery
CL:0000057	fibroblast	fibroblast	UBERON:0001182	superior mesenteric artery	superior mesenteric artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0001182	superior mesenteric artery	superior mesenteric artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0005628	ileal artery	ileal artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0005628	ileal artery	ileal artery
CL:0000057	fibroblast	fibroblast	UBERON:0005628	ileal artery	ileal artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0005628	ileal artery	ileal artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001197	ileocolic artery	ileocolic artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0001197	ileocolic artery	ileocolic artery
CL:0000057	fibroblast	fibroblast	UBERON:0001197	ileocolic artery	ileocolic artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0001197	ileocolic artery	ileocolic artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001195	inferior pancreaticoduodenal artery	inferior pancreaticoduodenal artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0001195	inferior pancreaticoduodenal artery	inferior pancreaticoduodenal artery
CL:0000057	fibroblast	fibroblast	UBERON:0001195	inferior pancreaticoduodenal artery	inferior pancreaticoduodenal artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0001195	inferior pancreaticoduodenal artery	inferior pancreaticoduodenal artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001196	middle colic artery	middle colic artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0001196	middle colic artery	middle colic artery
CL:0000057	fibroblast	fibroblast	UBERON:0001196	middle colic artery	middle colic artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0001196	middle colic artery	middle colic artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001187	testicular artery	testicular artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0001187	testicular artery	testicular artery
CL:0000057	fibroblast	fibroblast	UBERON:0001187	testicular artery	testicular artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0001187	testicular artery	testicular artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0035539	esophageal artery	esophageal artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0035539	esophageal artery	esophageal artery
CL:0000057	fibroblast	fibroblast	UBERON:0035539	esophageal artery	esophageal artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0035539	esophageal artery	esophageal artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001561	subcostal artery	subcostal artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0001561	subcostal artery	subcostal artery
CL:0000057	fibroblast	fibroblast	UBERON:0001561	subcostal artery	subcostal artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0001561	subcostal artery	subcostal artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0013133	superior phrenic artery	superior phrenic artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0013133	superior phrenic artery	superior phrenic artery
CL:0000057	fibroblast	fibroblast	UBERON:0013133	superior phrenic artery	superior phrenic artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0013133	superior phrenic artery	superior phrenic artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001536	left common carotid artery plus branches	left common carotid artery plus branches
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0001536	left common carotid artery plus branches	left common carotid artery plus branches
CL:0000057	fibroblast	fibroblast	UBERON:0001536	left common carotid artery plus branches	left common carotid artery plus branches
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0001536	left common carotid artery plus branches	left common carotid artery plus branches
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001584	left subclavian artery	left subclavian artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0001584	left subclavian artery	left subclavian artery
CL:0000057	fibroblast	fibroblast	UBERON:0001584	left subclavian artery	left subclavian artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0001584	left subclavian artery	left subclavian artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001533	subclavian artery	subclavian artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0001533	subclavian artery	subclavian artery
CL:0000057	fibroblast	fibroblast	UBERON:0001533	subclavian artery	subclavian artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0001533	subclavian artery	subclavian artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001394	axillary artery	axillary artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0001394	axillary artery	axillary artery
CL:0000057	fibroblast	fibroblast	UBERON:0001394	axillary artery	axillary artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0001394	axillary artery	axillary artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001398	brachial artery	brachial artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0001398	brachial artery	brachial artery
CL:0000057	fibroblast	fibroblast	UBERON:0001398	brachial artery	brachial artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0001398	brachial artery	brachial artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001399	deep brachial artery	deep brachial artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0001399	deep brachial artery	deep brachial artery
CL:0000057	fibroblast	fibroblast	UBERON:0001399	deep brachial artery	deep brachial artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0001399	deep brachial artery	deep brachial artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001404	radial artery	radial artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0001404	radial artery	radial artery
CL:0000057	fibroblast	fibroblast	UBERON:0001404	radial artery	radial artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0001404	radial artery	radial artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0002454	dorsal metacarpal artery	dorsal metacarpal artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0002454	dorsal metacarpal artery	dorsal metacarpal artery
CL:0000057	fibroblast	fibroblast	UBERON:0002454	dorsal metacarpal artery	dorsal metacarpal artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0002454	dorsal metacarpal artery	dorsal metacarpal artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0006146	dorsal digital artery of manus	dorsal digital artery of manus
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0006146	dorsal digital artery of manus	dorsal digital artery of manus
CL:0000057	fibroblast	fibroblast	UBERON:0006146	dorsal digital artery of manus	dorsal digital artery of manus
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0006146	dorsal digital artery of manus	dorsal digital artery of manus
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0006564	superficial palmar arch	superficial palmar arch
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0006564	superficial palmar arch	superficial palmar arch
CL:0000057	fibroblast	fibroblast	UBERON:0006564	superficial palmar arch	superficial palmar arch
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0006564	superficial palmar arch	superficial palmar arch
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001410	common palmar digital artery	common palmar digital artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0001410	common palmar digital artery	common palmar digital artery
CL:0000057	fibroblast	fibroblast	UBERON:0001410	common palmar digital artery	common palmar digital artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0001410	common palmar digital artery	common palmar digital artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0006137	proper palmar digital artery	proper palmar digital artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0006137	proper palmar digital artery	proper palmar digital artery
CL:0000057	fibroblast	fibroblast	UBERON:0006137	proper palmar digital artery	proper palmar digital artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0006137	proper palmar digital artery	proper palmar digital artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001406	ulnar artery	ulnar artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0001406	ulnar artery	ulnar artery
CL:0000057	fibroblast	fibroblast	UBERON:0001406	ulnar artery	ulnar artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0001406	ulnar artery	ulnar artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0002249	median artery	median artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0002249	median artery	median artery
CL:0000057	fibroblast	fibroblast	UBERON:0002249	median artery	median artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0002249	median artery	median artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0006564	superficial palmar arch #2	superficial palmar arch
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0006564	superficial palmar arch #2	superficial palmar arch
CL:0000057	fibroblast	fibroblast	UBERON:0006564	superficial palmar arch #2	superficial palmar arch
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0006564	superficial palmar arch #2	superficial palmar arch
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001396	lateral thoracic artery	lateral thoracic artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0001396	lateral thoracic artery	lateral thoracic artery
CL:0000057	fibroblast	fibroblast	UBERON:0001396	lateral thoracic artery	lateral thoracic artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0001396	lateral thoracic artery	lateral thoracic artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001397	subscapular artery	subscapular artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0001397	subscapular artery	subscapular artery
CL:0000057	fibroblast	fibroblast	UBERON:0001397	subscapular artery	subscapular artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0001397	subscapular artery	subscapular artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0002011	thoracodorsal artery	thoracodorsal artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0002011	thoracodorsal artery	thoracodorsal artery
CL:0000057	fibroblast	fibroblast	UBERON:0002011	thoracodorsal artery	thoracodorsal artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0002011	thoracodorsal artery	thoracodorsal artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0035273	superior thoracic artery	superior thoracic artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0035273	superior thoracic artery	superior thoracic artery
CL:0000057	fibroblast	fibroblast	UBERON:0035273	superior thoracic artery	superior thoracic artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0035273	superior thoracic artery	superior thoracic artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001395	thoraco-acromial artery	thoraco-acromial artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0001395	thoraco-acromial artery	thoraco-acromial artery
CL:0000057	fibroblast	fibroblast	UBERON:0001395	thoraco-acromial artery	thoraco-acromial artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0001395	thoraco-acromial artery	thoraco-acromial artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0004688	costo-cervical trunk	costo-cervical trunk
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0004688	costo-cervical trunk	costo-cervical trunk
CL:0000057	fibroblast	fibroblast	UBERON:0004688	costo-cervical trunk	costo-cervical trunk
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0004688	costo-cervical trunk	costo-cervical trunk
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0012321	deep cervical artery	deep cervical artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0012321	deep cervical artery	deep cervical artery
CL:0000057	fibroblast	fibroblast	UBERON:0012321	deep cervical artery	deep cervical artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0012321	deep cervical artery	deep cervical artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0006198	dorsal intercostal artery	dorsal intercostal artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0006198	dorsal intercostal artery	dorsal intercostal artery
CL:0000057	fibroblast	fibroblast	UBERON:0006198	dorsal intercostal artery	dorsal intercostal artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0006198	dorsal intercostal artery	dorsal intercostal artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0002456	internal thoracic artery	internal thoracic artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0002456	internal thoracic artery	internal thoracic artery
CL:0000057	fibroblast	fibroblast	UBERON:0002456	internal thoracic artery	internal thoracic artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0002456	internal thoracic artery	internal thoracic artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0006632	musculo-phrenic artery	musculo-phrenic artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0006632	musculo-phrenic artery	musculo-phrenic artery
CL:0000057	fibroblast	fibroblast	UBERON:0006632	musculo-phrenic artery	musculo-phrenic artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0006632	musculo-phrenic artery	musculo-phrenic artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0007153	superior epigastric artery	superior epigastric artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0007153	superior epigastric artery	superior epigastric artery
CL:0000057	fibroblast	fibroblast	UBERON:0007153	superior epigastric artery	superior epigastric artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0007153	superior epigastric artery	superior epigastric artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0018243	thymic artery	thymic artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0018243	thymic artery	thymic artery
CL:0000057	fibroblast	fibroblast	UBERON:0018243	thymic artery	thymic artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0018243	thymic artery	thymic artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0007149	inferior thyroid artery	inferior thyroid artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0007149	inferior thyroid artery	inferior thyroid artery
CL:0000057	fibroblast	fibroblast	UBERON:0007149	inferior thyroid artery	inferior thyroid artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0007149	inferior thyroid artery	inferior thyroid artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0012322	ascending cervical artery	ascending cervical artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0012322	ascending cervical artery	ascending cervical artery
CL:0000057	fibroblast	fibroblast	UBERON:0012322	ascending cervical artery	ascending cervical artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0012322	ascending cervical artery	ascending cervical artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0012324	transverse cervical artery	transverse cervical artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0012324	transverse cervical artery	transverse cervical artery
CL:0000057	fibroblast	fibroblast	UBERON:0012324	transverse cervical artery	transverse cervical artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0012324	transverse cervical artery	transverse cervical artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001071	superficial cervical artery	superficial cervical artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0001071	superficial cervical artery	superficial cervical artery
CL:0000057	fibroblast	fibroblast	UBERON:0001071	superficial cervical artery	superficial cervical artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0001071	superficial cervical artery	superficial cervical artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001535	vertebral artery	vertebral artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0001535	vertebral artery	vertebral artery
CL:0000057	fibroblast	fibroblast	UBERON:0001535	vertebral artery	vertebral artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0001535	vertebral artery	vertebral artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0005431	anterior spinal artery	anterior spinal artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0005431	anterior spinal artery	anterior spinal artery
CL:0000057	fibroblast	fibroblast	UBERON:0005431	anterior spinal artery	anterior spinal artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0005431	anterior spinal artery	anterior spinal artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001633	basilar artery	basilar artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0001633	basilar artery	basilar artery
CL:0000057	fibroblast	fibroblast	UBERON:0001633	basilar artery	basilar artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0001633	basilar artery	basilar artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0009689	anterior inferior cerebellar artery	anterior inferior cerebellar artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0009689	anterior inferior cerebellar artery	anterior inferior cerebellar artery
CL:0000057	fibroblast	fibroblast	UBERON:0009689	anterior inferior cerebellar artery	anterior inferior cerebellar artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0009689	anterior inferior cerebellar artery	anterior inferior cerebellar artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0018231	labyrinthine artery	labyrinthine artery
