Upper AS	Upper AS/label	Upper AS/ID	AS Name	References/ID	References/DOI
lateral inferior ovary			lateral inferior mesenteric ovary	doi:10.1093/oxfordjournals.humrep.a136365	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758.
lateral inferior ovary			lateral inferior mesenteric ovary	doi:10.1093/oxfordjournals.humrep.a136365 ; doi:10.1210/er.2018-00085	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758. ; Richards JS, Ren YA, Candelaria N, Adams JE, Rajkovic A. Ovarian Follicular Theca Cell Recruitment, Differentiation, and Impact on Fertility: 2017 Update. Endocr Rev. 2018;39(1):1-20.
lateral ovary			lateral superior ovary	doi:10.1002/rmb2.12371	Orisaka M, Miyazaki Y, Shirafuji A, Tamamura C, Tsuyoshi H, Tsang BK, et al. The role of pituitary gonadotropins and intraovarian regulators in follicle development: A mini-review. Reproductive Medicine and Biology. 2021;20(2):169-75.
lateral superior ovary			lateral superior antimesenteric ovary	doi:10.1002/rmb2.12371	Orisaka M, Miyazaki Y, Shirafuji A, Tamamura C, Tsuyoshi H, Tsang BK, et al. The role of pituitary gonadotropins and intraovarian regulators in follicle development: A mini-review. Reproductive Medicine and Biology. 2021;20(2):169-75.
lateral ovary			lateral superior ovary	doi:10.3390/cells9061418	Jozkowiak M, Hutchings G, Jankowski M, Kulcenty K, Mozdziak P, Kempisty B, et al. The Stemness of Human Ovarian Granulosa Cells and the Role of Resveratrol in the Differentiation of MSCs-A Review Based on Cellular
lateral superior ovary			lateral superior antimesenteric ovary	doi:10.3390/cells9061418	Jozkowiak M, Hutchings G, Jankowski M, Kulcenty K, Mozdziak P, Kempisty B, et al. The Stemness of Human Ovarian Granulosa Cells and the Role of Resveratrol in the Differentiation of MSCs-A Review Based on Cellular
lateral ovary			lateral superior ovary	doi:10.1093/oxfordjournals.humrep.a136365	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758.
lateral superior ovary			lateral superior antimesenteric ovary	doi:10.1093/oxfordjournals.humrep.a136365	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758.
lateral ovary			lateral superior ovary	doi:10.1093/oxfordjournals.humrep.a136365 ; doi:10.1210/er.2018-00085	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758. ; Richards JS, Ren YA, Candelaria N, Adams JE, Rajkovic A. Ovarian Follicular Theca Cell Recruitment, Differentiation, and Impact on Fertility: 2017 Update. Endocr Rev. 2018;39(1):1-20.
lateral superior ovary			lateral superior antimesenteric ovary	doi:10.1093/oxfordjournals.humrep.a136365 ; doi:10.1210/er.2018-00085	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758. ; Richards JS, Ren YA, Candelaria N, Adams JE, Rajkovic A. Ovarian Follicular Theca Cell Recruitment, Differentiation, and Impact on Fertility: 2017 Update. Endocr Rev. 2018;39(1):1-20.
lateral superior ovary			lateral superior mesenteric ovary	doi:10.1002/rmb2.12371	Orisaka M, Miyazaki Y, Shirafuji A, Tamamura C, Tsuyoshi H, Tsang BK, et al. The role of pituitary gonadotropins and intraovarian regulators in follicle development: A mini-review. Reproductive Medicine and Biology. 2021;20(2):169-75.
lateral superior ovary			lateral superior mesenteric ovary	doi:10.3390/cells9061418	Jozkowiak M, Hutchings G, Jankowski M, Kulcenty K, Mozdziak P, Kempisty B, et al. The Stemness of Human Ovarian Granulosa Cells and the Role of Resveratrol in the Differentiation of MSCs-A Review Based on Cellular
lateral superior ovary			lateral superior mesenteric ovary	doi:10.1093/oxfordjournals.humrep.a136365	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758.
lateral superior ovary			lateral superior mesenteric ovary	doi:10.1093/oxfordjournals.humrep.a136365 ; doi:10.1210/er.2018-00085	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758. ; Richards JS, Ren YA, Candelaria N, Adams JE, Rajkovic A. Ovarian Follicular Theca Cell Recruitment, Differentiation, and Impact on Fertility: 2017 Update. Endocr Rev. 2018;39(1):1-20.
ovary	ovary	UBERON:0000992	medial ovary	doi:10.1002/rmb2.12371	Orisaka M, Miyazaki Y, Shirafuji A, Tamamura C, Tsuyoshi H, Tsang BK, et al. The role of pituitary gonadotropins and intraovarian regulators in follicle development: A mini-review. Reproductive Medicine and Biology. 2021;20(2):169-75.
medial ovary			medial inferior ovary	doi:10.1002/rmb2.12371	Orisaka M, Miyazaki Y, Shirafuji A, Tamamura C, Tsuyoshi H, Tsang BK, et al. The role of pituitary gonadotropins and intraovarian regulators in follicle development: A mini-review. Reproductive Medicine and Biology. 2021;20(2):169-75.
medial inferior ovary			medial inferior antimesenteric ovary	doi:10.1002/rmb2.12371	Orisaka M, Miyazaki Y, Shirafuji A, Tamamura C, Tsuyoshi H, Tsang BK, et al. The role of pituitary gonadotropins and intraovarian regulators in follicle development: A mini-review. Reproductive Medicine and Biology. 2021;20(2):169-75.
ovary	ovary	UBERON:0000992	medial ovary	doi:10.3390/cells9061418	Jozkowiak M, Hutchings G, Jankowski M, Kulcenty K, Mozdziak P, Kempisty B, et al. The Stemness of Human Ovarian Granulosa Cells and the Role of Resveratrol in the Differentiation of MSCs-A Review Based on Cellular
medial ovary			medial inferior ovary	doi:10.3390/cells9061418	Jozkowiak M, Hutchings G, Jankowski M, Kulcenty K, Mozdziak P, Kempisty B, et al. The Stemness of Human Ovarian Granulosa Cells and the Role of Resveratrol in the Differentiation of MSCs-A Review Based on Cellular
medial inferior ovary			medial inferior antimesenteric ovary	doi:10.3390/cells9061418	Jozkowiak M, Hutchings G, Jankowski M, Kulcenty K, Mozdziak P, Kempisty B, et al. The Stemness of Human Ovarian Granulosa Cells and the Role of Resveratrol in the Differentiation of MSCs-A Review Based on Cellular
ovary	ovary	UBERON:0000992	medial ovary	doi:10.1093/oxfordjournals.humrep.a136365	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758.
medial ovary			medial inferior ovary	doi:10.1093/oxfordjournals.humrep.a136365	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758.
medial inferior ovary			medial inferior antimesenteric ovary	doi:10.1093/oxfordjournals.humrep.a136365	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758.
ovary	ovary	UBERON:0000992	medial ovary	doi:10.1093/oxfordjournals.humrep.a136365 ; doi:10.1210/er.2018-00085	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758. ; Richards JS, Ren YA, Candelaria N, Adams JE, Rajkovic A. Ovarian Follicular Theca Cell Recruitment, Differentiation, and Impact on Fertility: 2017 Update. Endocr Rev. 2018;39(1):1-20.
medial ovary			medial inferior ovary	doi:10.1093/oxfordjournals.humrep.a136365 ; doi:10.1210/er.2018-00085	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758. ; Richards JS, Ren YA, Candelaria N, Adams JE, Rajkovic A. Ovarian Follicular Theca Cell Recruitment, Differentiation, and Impact on Fertility: 2017 Update. Endocr Rev. 2018;39(1):1-20.
medial inferior ovary			medial inferior antimesenteric ovary	doi:10.1093/oxfordjournals.humrep.a136365 ; doi:10.1210/er.2018-00085	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758. ; Richards JS, Ren YA, Candelaria N, Adams JE, Rajkovic A. Ovarian Follicular Theca Cell Recruitment, Differentiation, and Impact on Fertility: 2017 Update. Endocr Rev. 2018;39(1):1-20.
medial inferior ovary			medial inferior mesenteric ovary	doi:10.1002/rmb2.12371	Orisaka M, Miyazaki Y, Shirafuji A, Tamamura C, Tsuyoshi H, Tsang BK, et al. The role of pituitary gonadotropins and intraovarian regulators in follicle development: A mini-review. Reproductive Medicine and Biology. 2021;20(2):169-75.
medial inferior ovary			medial inferior mesenteric ovary	doi:10.3390/cells9061418	Jozkowiak M, Hutchings G, Jankowski M, Kulcenty K, Mozdziak P, Kempisty B, et al. The Stemness of Human Ovarian Granulosa Cells and the Role of Resveratrol in the Differentiation of MSCs-A Review Based on Cellular
medial inferior ovary			medial inferior mesenteric ovary	doi:10.1093/oxfordjournals.humrep.a136365	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758.
medial inferior ovary			medial inferior mesenteric ovary	doi:10.1093/oxfordjournals.humrep.a136365 ; doi:10.1210/er.2018-00085	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758. ; Richards JS, Ren YA, Candelaria N, Adams JE, Rajkovic A. Ovarian Follicular Theca Cell Recruitment, Differentiation, and Impact on Fertility: 2017 Update. Endocr Rev. 2018;39(1):1-20.
medial ovary			medial superior ovary	doi:10.1002/rmb2.12371	Orisaka M, Miyazaki Y, Shirafuji A, Tamamura C, Tsuyoshi H, Tsang BK, et al. The role of pituitary gonadotropins and intraovarian regulators in follicle development: A mini-review. Reproductive Medicine and Biology. 2021;20(2):169-75.
medial superior ovary			medial superior antimesenteric ovary	doi:10.1002/rmb2.12371	Orisaka M, Miyazaki Y, Shirafuji A, Tamamura C, Tsuyoshi H, Tsang BK, et al. The role of pituitary gonadotropins and intraovarian regulators in follicle development: A mini-review. Reproductive Medicine and Biology. 2021;20(2):169-75.
medial ovary			medial superior ovary	doi:10.3390/cells9061418	Jozkowiak M, Hutchings G, Jankowski M, Kulcenty K, Mozdziak P, Kempisty B, et al. The Stemness of Human Ovarian Granulosa Cells and the Role of Resveratrol in the Differentiation of MSCs-A Review Based on Cellular
medial superior ovary			medial superior antimesenteric ovary	doi:10.3390/cells9061418	Jozkowiak M, Hutchings G, Jankowski M, Kulcenty K, Mozdziak P, Kempisty B, et al. The Stemness of Human Ovarian Granulosa Cells and the Role of Resveratrol in the Differentiation of MSCs-A Review Based on Cellular
medial ovary			medial superior ovary	doi:10.1093/oxfordjournals.humrep.a136365	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758.
medial superior ovary			medial superior antimesenteric ovary	doi:10.1093/oxfordjournals.humrep.a136365	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758.
medial ovary			medial superior ovary	doi:10.1093/oxfordjournals.humrep.a136365 ; doi:10.1210/er.2018-00085	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758. ; Richards JS, Ren YA, Candelaria N, Adams JE, Rajkovic A. Ovarian Follicular Theca Cell Recruitment, Differentiation, and Impact on Fertility: 2017 Update. Endocr Rev. 2018;39(1):1-20.
medial superior ovary			medial superior antimesenteric ovary	doi:10.1093/oxfordjournals.humrep.a136365 ; doi:10.1210/er.2018-00085	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758. ; Richards JS, Ren YA, Candelaria N, Adams JE, Rajkovic A. Ovarian Follicular Theca Cell Recruitment, Differentiation, and Impact on Fertility: 2017 Update. Endocr Rev. 2018;39(1):1-20.
medial superior ovary			medial superior mesenteric ovary	doi:10.1002/rmb2.12371	Orisaka M, Miyazaki Y, Shirafuji A, Tamamura C, Tsuyoshi H, Tsang BK, et al. The role of pituitary gonadotropins and intraovarian regulators in follicle development: A mini-review. Reproductive Medicine and Biology. 2021;20(2):169-75.
medial superior ovary			medial superior mesenteric ovary	doi:10.3390/cells9061418	Jozkowiak M, Hutchings G, Jankowski M, Kulcenty K, Mozdziak P, Kempisty B, et al. The Stemness of Human Ovarian Granulosa Cells and the Role of Resveratrol in the Differentiation of MSCs-A Review Based on Cellular
medial superior ovary			medial superior mesenteric ovary	doi:10.1093/oxfordjournals.humrep.a136365	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758.
medial superior ovary			medial superior mesenteric ovary	doi:10.1093/oxfordjournals.humrep.a136365 ; doi:10.1210/er.2018-00085	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758. ; Richards JS, Ren YA, Candelaria N, Adams JE, Rajkovic A. Ovarian Follicular Theca Cell Recruitment, Differentiation, and Impact on Fertility: 2017 Update. Endocr Rev. 2018;39(1):1-20.
ovary	ovary	UBERON:0000992	central ovary	doi:10.1093/humupd/dmh061	Juengel JL, McNatty KP. The role of proteins of the transforming growth factor-beta superfamily in the intraovarian regulation of follicular development. Human Reproduction Update. 2005;11(2):144-61.
central ovary			central inferior ovary	doi:10.1093/humupd/dmh061	Juengel JL, McNatty KP. The role of proteins of the transforming growth factor-beta superfamily in the intraovarian regulation of follicular development. Human Reproduction Update. 2005;11(2):144-61.
central inferior ovary			central inferior antimesenteric ovary	doi:10.1093/humupd/dmh061	Juengel JL, McNatty KP. The role of proteins of the transforming growth factor-beta superfamily in the intraovarian regulation of follicular development. Human Reproduction Update. 2005;11(2):144-61.
ovarian follicle	ovarian follicle	UBERON:0001305	preantral follicle	doi:10.1093/humupd/dmh061	Juengel JL, McNatty KP. The role of proteins of the transforming growth factor-beta superfamily in the intraovarian regulation of follicular development. Human Reproduction Update. 2005;11(2):144-61.
ovarian follicle	ovarian follicle	UBERON:0001305	preantral follicle	doi:10.1093/oxfordjournals.humrep.a136365 ; doi:10.1210/er.2018-00085	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758. ; Richards JS, Ren YA, Candelaria N, Adams JE, Rajkovic A. Ovarian Follicular Theca Cell Recruitment, Differentiation, and Impact on Fertility: 2017 Update. Endocr Rev. 2018;39(1):1-20.
ovarian follicle	ovarian follicle	UBERON:0001305	preantral follicle		
preantral follicle			transitional primordial ovarian follicle	doi:10.1093/oxfordjournals.humrep.a136365 ; doi:10.1210/er.2018-00085	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758. ; Richards JS, Ren YA, Candelaria N, Adams JE, Rajkovic A. Ovarian Follicular Theca Cell Recruitment, Differentiation, and Impact on Fertility: 2017 Update. Endocr Rev. 2018;39(1):1-20.
preantral follicle			transitional primordial ovarian follicle		
ovary	ovary	UBERON:0000992	central ovary	doi:10.18632/aging.103237 ; doi:10.3390/ijms21124565	Mara JN, Zhou LT, Larmore M, Johnson B, Ayiku R, Amargant F, Pritchard MT, Duncan FE. Ovulation and ovarian wound healing are impaired with advanced reproductive age. Aging (Albany NY). 2020;12(10):9686-9713. ; Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
central ovary			central inferior ovary	doi:10.18632/aging.103237 ; doi:10.3390/ijms21124565	Mara JN, Zhou LT, Larmore M, Johnson B, Ayiku R, Amargant F, Pritchard MT, Duncan FE. Ovulation and ovarian wound healing are impaired with advanced reproductive age. Aging (Albany NY). 2020;12(10):9686-9713. ; Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
central inferior ovary			central inferior antimesenteric ovary	doi:10.18632/aging.103237 ; doi:10.3390/ijms21124565	Mara JN, Zhou LT, Larmore M, Johnson B, Ayiku R, Amargant F, Pritchard MT, Duncan FE. Ovulation and ovarian wound healing are impaired with advanced reproductive age. Aging (Albany NY). 2020;12(10):9686-9713. ; Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
ovarian follicle	ovarian follicle	UBERON:0001305	preantral follicle	doi:10.18632/aging.103237 ; doi:10.3390/ijms21124565	Mara JN, Zhou LT, Larmore M, Johnson B, Ayiku R, Amargant F, Pritchard MT, Duncan FE. Ovulation and ovarian wound healing are impaired with advanced reproductive age. Aging (Albany NY). 2020;12(10):9686-9713. ; Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
preantral follicle			transitional primary ovarian follicle	doi:10.1093/oxfordjournals.humrep.a136365 ; doi:10.1210/er.2018-00085	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758. ; Richards JS, Ren YA, Candelaria N, Adams JE, Rajkovic A. Ovarian Follicular Theca Cell Recruitment, Differentiation, and Impact on Fertility: 2017 Update. Endocr Rev. 2018;39(1):1-20.
preantral follicle			transitional primary ovarian follicle		
preantral follicle			multilayer ovarian follicle	doi:10.1093/oxfordjournals.humrep.a136365 ; doi:10.1210/er.2018-00085	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758. ; Richards JS, Ren YA, Candelaria N, Adams JE, Rajkovic A. Ovarian Follicular Theca Cell Recruitment, Differentiation, and Impact on Fertility: 2017 Update. Endocr Rev. 2018;39(1):1-20.
preantral follicle			multilayer ovarian follicle		
ovarian follicle	ovarian follicle	UBERON:0001305	antral follicle	doi:10.1093/oxfordjournals.humrep.a136365	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758.
antral follicle			early antral follicle	doi:10.1093/oxfordjournals.humrep.a136365	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758.
antral follicle			pre-selection antral follicle	doi:10.1093/oxfordjournals.humrep.a136365	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758.
antral follicle			selection antral follicle	doi:10.1093/oxfordjournals.humrep.a136365	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758.
antral follicle			dominance antral follicle	doi:10.1093/oxfordjournals.humrep.a136365	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758.
central inferior ovary			central inferior mesenteric ovary	doi:10.1093/humupd/dmh061	Juengel JL, McNatty KP. The role of proteins of the transforming growth factor-beta superfamily in the intraovarian regulation of follicular development. Human Reproduction Update. 2005;11(2):144-61.
central inferior ovary			central inferior mesenteric ovary	doi:10.18632/aging.103237 ; doi:10.3390/ijms21124565	Mara JN, Zhou LT, Larmore M, Johnson B, Ayiku R, Amargant F, Pritchard MT, Duncan FE. Ovulation and ovarian wound healing are impaired with advanced reproductive age. Aging (Albany NY). 2020;12(10):9686-9713. ; Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
central ovary			central superior ovary	doi:10.1093/humupd/dmh061	Juengel JL, McNatty KP. The role of proteins of the transforming growth factor-beta superfamily in the intraovarian regulation of follicular development. Human Reproduction Update. 2005;11(2):144-61.
central superior ovary			central superior antimesenteric ovary	doi:10.1093/humupd/dmh061	Juengel JL, McNatty KP. The role of proteins of the transforming growth factor-beta superfamily in the intraovarian regulation of follicular development. Human Reproduction Update. 2005;11(2):144-61.
central ovary			central superior ovary	doi:10.18632/aging.103237 ; doi:10.3390/ijms21124565	Mara JN, Zhou LT, Larmore M, Johnson B, Ayiku R, Amargant F, Pritchard MT, Duncan FE. Ovulation and ovarian wound healing are impaired with advanced reproductive age. Aging (Albany NY). 2020;12(10):9686-9713. ; Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
central superior ovary			central superior antimesenteric ovary	doi:10.18632/aging.103237 ; doi:10.3390/ijms21124565	Mara JN, Zhou LT, Larmore M, Johnson B, Ayiku R, Amargant F, Pritchard MT, Duncan FE. Ovulation and ovarian wound healing are impaired with advanced reproductive age. Aging (Albany NY). 2020;12(10):9686-9713. ; Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
central superior ovary			central superior mesenteric ovary	doi:10.1093/humupd/dmh061	Juengel JL, McNatty KP. The role of proteins of the transforming growth factor-beta superfamily in the intraovarian regulation of follicular development. Human Reproduction Update. 2005;11(2):144-61.
central superior ovary			central superior mesenteric ovary	doi:10.18632/aging.103237 ; doi:10.3390/ijms21124565	Mara JN, Zhou LT, Larmore M, Johnson B, Ayiku R, Amargant F, Pritchard MT, Duncan FE. Ovulation and ovarian wound healing are impaired with advanced reproductive age. Aging (Albany NY). 2020;12(10):9686-9713. ; Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
ovary	ovary	UBERON:0000992	lateral ovary	doi:10.1093/humupd/dmh061	Juengel JL, McNatty KP. The role of proteins of the transforming growth factor-beta superfamily in the intraovarian regulation of follicular development. Human Reproduction Update. 2005;11(2):144-61.
lateral ovary			lateral inferior ovary	doi:10.1093/humupd/dmh061	Juengel JL, McNatty KP. The role of proteins of the transforming growth factor-beta superfamily in the intraovarian regulation of follicular development. Human Reproduction Update. 2005;11(2):144-61.
lateral inferior ovary			lateral inferior antimesenteric ovary	doi:10.1093/humupd/dmh061	Juengel JL, McNatty KP. The role of proteins of the transforming growth factor-beta superfamily in the intraovarian regulation of follicular development. Human Reproduction Update. 2005;11(2):144-61.
ovary	ovary	UBERON:0000992	lateral ovary	doi:10.18632/aging.103237 ; doi:10.3390/ijms21124565	Mara JN, Zhou LT, Larmore M, Johnson B, Ayiku R, Amargant F, Pritchard MT, Duncan FE. Ovulation and ovarian wound healing are impaired with advanced reproductive age. Aging (Albany NY). 2020;12(10):9686-9713. ; Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
lateral ovary			lateral inferior ovary	doi:10.18632/aging.103237 ; doi:10.3390/ijms21124565	Mara JN, Zhou LT, Larmore M, Johnson B, Ayiku R, Amargant F, Pritchard MT, Duncan FE. Ovulation and ovarian wound healing are impaired with advanced reproductive age. Aging (Albany NY). 2020;12(10):9686-9713. ; Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
lateral inferior ovary			lateral inferior antimesenteric ovary	doi:10.18632/aging.103237 ; doi:10.3390/ijms21124565	Mara JN, Zhou LT, Larmore M, Johnson B, Ayiku R, Amargant F, Pritchard MT, Duncan FE. Ovulation and ovarian wound healing are impaired with advanced reproductive age. Aging (Albany NY). 2020;12(10):9686-9713. ; Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
lateral inferior ovary			lateral inferior mesenteric ovary	doi:10.1093/humupd/dmh061	Juengel JL, McNatty KP. The role of proteins of the transforming growth factor-beta superfamily in the intraovarian regulation of follicular development. Human Reproduction Update. 2005;11(2):144-61.
lateral inferior ovary			lateral inferior mesenteric ovary	doi:10.18632/aging.103237 ; doi:10.3390/ijms21124565	Mara JN, Zhou LT, Larmore M, Johnson B, Ayiku R, Amargant F, Pritchard MT, Duncan FE. Ovulation and ovarian wound healing are impaired with advanced reproductive age. Aging (Albany NY). 2020;12(10):9686-9713. ; Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
lateral ovary			lateral superior ovary	doi:10.1093/humupd/dmh061	Juengel JL, McNatty KP. The role of proteins of the transforming growth factor-beta superfamily in the intraovarian regulation of follicular development. Human Reproduction Update. 2005;11(2):144-61.
lateral superior ovary			lateral superior antimesenteric ovary	doi:10.1093/humupd/dmh061	Juengel JL, McNatty KP. The role of proteins of the transforming growth factor-beta superfamily in the intraovarian regulation of follicular development. Human Reproduction Update. 2005;11(2):144-61.
lateral ovary			lateral superior ovary	doi:10.18632/aging.103237 ; doi:10.3390/ijms21124565	Mara JN, Zhou LT, Larmore M, Johnson B, Ayiku R, Amargant F, Pritchard MT, Duncan FE. Ovulation and ovarian wound healing are impaired with advanced reproductive age. Aging (Albany NY). 2020;12(10):9686-9713. ; Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
lateral superior ovary			lateral superior antimesenteric ovary	doi:10.18632/aging.103237 ; doi:10.3390/ijms21124565	Mara JN, Zhou LT, Larmore M, Johnson B, Ayiku R, Amargant F, Pritchard MT, Duncan FE. Ovulation and ovarian wound healing are impaired with advanced reproductive age. Aging (Albany NY). 2020;12(10):9686-9713. ; Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
lateral superior ovary			lateral superior mesenteric ovary	doi:10.1093/humupd/dmh061	Juengel JL, McNatty KP. The role of proteins of the transforming growth factor-beta superfamily in the intraovarian regulation of follicular development. Human Reproduction Update. 2005;11(2):144-61.
lateral superior ovary			lateral superior mesenteric ovary	doi:10.18632/aging.103237 ; doi:10.3390/ijms21124565	Mara JN, Zhou LT, Larmore M, Johnson B, Ayiku R, Amargant F, Pritchard MT, Duncan FE. Ovulation and ovarian wound healing are impaired with advanced reproductive age. Aging (Albany NY). 2020;12(10):9686-9713. ; Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
